Subnum,nowblock,nowblocktype,nowtrial,ind_up_color,test_color,testspeed,keypress,opposite_to_ind_response,RT,sospeed
7,15,2,17,1,1,-2.00E-01,0,0,1.578,2
7,15,2,18,1,0,-4.00E-01,0,1,0.51,5
7,15,2,19,1,1,-4.00E-01,0,0,0.461,1
7,15,2,20,1,1,4.00E-01,1,1,0.414,5
7,15,2,21,1,0,4.00E-01,1,0,0.385,1
7,15,2,22,1,0,2.00E-01,1,0,0.477,2
7,15,2,23,1,1,2.00E-01,1,1,0.461,4
7,15,2,24,1,1,2.00E-01,1,1,0.471,4
7,15,2,25,1,0,0,0,1,0.888,3
7,15,2,26,1,1,0,1,1,0.536,3
7,15,2,27,1,1,-2.00E-01,0,0,0.541,2
7,15,2,28,1,0,0,1,0,0.459,3
7,15,2,29,1,1,0,0,0,0.701,3
7,15,2,30,1,1,2.00E-01,1,1,0.436,4
7,15,2,31,1,0,-4.00E-01,0,1,0.478,5
7,15,2,32,1,0,2.00E-01,1,0,0.494,2
7,15,2,33,1,0,-2.00E-01,0,1,0.598,4
7,15,2,34,1,1,-4.00E-01,0,0,0.529,1
7,15,2,35,1,1,-2.00E-01,0,0,0.479,2
7,15,2,36,1,0,-2.00E-01,0,1,0.464,4
7,15,2,37,1,0,0,0,1,0.505,3
7,15,2,38,1,0,0,1,0,0.984,3
7,15,2,39,1,1,-2.00E-01,0,0,0.563,2
7,15,2,40,1,0,4.00E-01,1,0,0.504,1
7,16,2,1,1,0,0,1,0,0.684,3
7,16,2,2,1,1,-4.00E-01,0,0,0.412,1
7,16,2,3,1,0,2.00E-01,1,0,0.567,2
7,16,2,4,1,1,-2.00E-01,0,0,0.732,2
7,16,2,5,1,1,2.00E-01,1,1,0.769,4
7,16,2,6,1,1,0,1,1,0.718,3
7,16,2,7,1,1,-2.00E-01,0,0,0.612,2
7,16,2,8,1,0,-4.00E-01,0,1,0.559,5
7,16,2,9,1,1,0,0,0,0.733,3
7,16,2,10,1,1,4.00E-01,1,1,0.69,5
7,16,2,11,1,1,-4.00E-01,1,1,2.338,1
7,16,2,12,1,0,2.00E-01,1,0,0.622,2
7,16,2,13,1,0,-2.00E-01,0,1,0.591,4
7,16,2,14,1,1,4.00E-01,1,1,0.468,5
7,16,2,15,1,1,-4.00E-01,0,0,0.589,1
7,16,2,16,1,1,-4.00E-01,0,0,0.626,1
7,16,2,17,1,0,0,1,0,0.564,3
7,16,2,18,1,0,4.00E-01,1,0,0.545,1
7,16,2,19,1,0,-2.00E-01,0,1,0.533,4
7,16,2,20,1,0,-2.00E-01,0,1,0.5,4
7,16,2,21,1,0,-4.00E-01,0,1,0.499,5
7,16,2,22,1,1,2.00E-01,1,1,0.499,4
7,16,2,23,1,1,-2.00E-01,0,0,0.442,2
7,16,2,24,1,1,2.00E-01,1,1,0.507,4
7,16,2,25,1,0,-4.00E-01,0,1,0.515,5
7,16,2,26,1,1,0,1,1,1.234,3
7,16,2,27,1,1,-2.00E-01,0,0,0.442,2
7,16,2,28,1,0,-2.00E-01,0,1,0.941,4
7,16,2,29,1,0,4.00E-01,1,0,0.483,1
7,16,2,30,1,0,2.00E-01,1,0,0.619,2
7,16,2,31,1,0,2.00E-01,1,0,0.573,2
7,16,2,32,1,0,0,1,0,0.744,3
7,16,2,33,1,1,2.00E-01,1,1,0.623,4
7,16,2,34,1,1,4.00E-01,1,1,0.905,5
7,16,2,35,1,0,4.00E-01,1,0,0.569,1
7,16,2,36,1,0,4.00E-01,1,0,0.685,1
7,16,2,37,1,0,-4.00E-01,0,1,0.676,5
7,16,2,38,1,1,0,1,1,0.557,3
7,16,2,39,1,0,0,1,0,0.65,3
7,16,2,40,1,1,4.00E-01,1,1,0.652,5
7,17,1,1,0,1,2.00E-01,1,0,0.823,2
7,17,1,2,0,0,4.00E-01,1,1,0.77,5
7,17,1,3,0,1,-4.00E-01,0,1,0.542,5
7,17,1,4,0,1,0,0,1,0.676,3
7,17,1,5,0,1,-2.00E-01,0,1,1.364,4
7,17,1,6,0,0,2.00E-01,1,1,1.224,4
7,17,1,7,0,0,-4.00E-01,0,0,0.626,1
7,17,1,8,0,0,-2.00E-01,1,1,1.901,2
7,17,1,9,0,1,4.00E-01,1,0,0.667,1
7,17,1,10,0,0,0,1,1,0.731,3
7,17,1,11,0,1,2.00E-01,1,0,0.457,2
7,17,1,12,0,1,-2.00E-01,0,1,0.61,4
7,17,1,13,0,0,4.00E-01,1,1,0.398,5
7,17,1,14,0,1,-2.00E-01,1,0,0.825,4
7,17,1,15,0,0,0,1,1,0.626,3
7,17,1,16,0,0,-2.00E-01,1,1,1.045,2
7,17,1,17,0,1,-2.00E-01,0,1,1.295,4
7,17,1,18,0,0,2.00E-01,1,1,1.278,4
7,17,1,19,0,0,-4.00E-01,0,0,1.03,1
7,17,1,20,0,0,-2.00E-01,1,1,1.328,2
7,17,1,21,0,1,0,1,0,0.918,3
7,17,1,22,0,0,-4.00E-01,0,0,0.94,1
7,17,1,23,0,1,-4.00E-01,0,1,1.33,5
7,17,1,24,0,0,4.00E-01,1,1,0.592,5
7,17,1,25,0,1,2.00E-01,1,0,0.627,2
7,17,1,26,0,0,2.00E-01,1,1,0.87,4
7,17,1,27,0,0,2.00E-01,1,1,0.622,4
7,17,1,28,0,1,4.00E-01,1,0,0.809,1
7,17,1,29,0,0,-4.00E-01,0,0,0.972,1
7,17,1,30,0,1,4.00E-01,1,0,0.616,1
7,17,1,31,0,1,2.00E-01,1,0,0.571,2
7,17,1,32,0,1,4.00E-01,1,0,0.479,1
7,17,1,33,0,1,-4.00E-01,1,0,0.512,5
7,17,1,34,0,0,-2.00E-01,0,0,1.087,2
7,17,1,35,0,1,0,1,0,0.878,3
7,17,1,36,0,0,4.00E-01,0,0,0.79,5
7,17,1,37,0,0,0,0,0,1.218,3
7,17,1,38,0,1,0,1,0,0.86,3
7,17,1,39,0,1,-4.00E-01,1,0,1.037,5
7,17,1,40,0,0,0,1,1,1.414,3
7,18,1,1,0,1,2.00E-01,1,0,1.375,2
7,18,1,2,0,1,0,1,0,0.498,3
7,18,1,3,0,0,4.00E-01,1,1,0.627,5
7,18,1,4,0,0,2.00E-01,1,1,1.126,4
7,18,1,5,0,1,-2.00E-01,1,0,1.436,4
7,18,1,6,0,0,2.00E-01,1,1,1.293,4
7,18,1,7,0,0,0,0,0,0.94,3
7,18,1,8,0,0,2.00E-01,0,0,1.168,4
7,18,1,9,0,0,0,0,0,1.173,3
7,18,1,10,0,0,0,1,1,1.082,3
7,18,1,11,0,1,2.00E-01,1,0,0.745,2
7,18,1,12,0,1,0,0,1,0.623,3
7,18,1,13,0,0,4.00E-01,1,1,0.713,5
7,18,1,14,0,1,0,1,0,0.888,3
7,18,1,15,0,1,-2.00E-01,0,1,0.712,4
7,18,1,16,0,1,-4.00E-01,0,1,0.63,5
7,18,1,17,0,0,0,1,1,1.145,3
7,18,1,18,0,1,4.00E-01,1,0,0.71,1
7,18,1,19,0,0,-2.00E-01,0,0,1.46,2
7,18,1,20,0,1,-4.00E-01,0,1,0.581,5
7,18,1,21,0,1,2.00E-01,1,0,0.561,2
7,18,1,22,0,0,-4.00E-01,0,0,0.918,1
7,18,1,23,0,1,-2.00E-01,0,1,0.861,4
7,18,1,24,0,0,-2.00E-01,1,1,0.982,2
7,18,1,25,0,0,-4.00E-01,0,0,1.025,1
7,18,1,26,0,0,-2.00E-01,0,0,0.915,2
7,18,1,27,0,1,-4.00E-01,0,1,0.882,5
7,18,1,28,0,0,-4.00E-01,0,0,0.865,1
7,18,1,29,0,1,2.00E-01,1,0,0.826,2
7,18,1,30,0,0,-2.00E-01,0,0,0.652,2
7,18,1,31,0,0,4.00E-01,1,1,0.525,5
7,18,1,32,0,1,4.00E-01,1,0,0.764,1
7,18,1,33,0,1,4.00E-01,1,0,0.68,1
7,18,1,34,0,1,-4.00E-01,0,1,0.622,5
7,18,1,35,0,1,4.00E-01,1,0,0.618,1
7,18,1,36,0,0,-4.00E-01,1,1,0.7,1
7,18,1,37,0,0,2.00E-01,1,1,0.636,4
7,18,1,38,0,1,0,1,0,0.686,3
7,18,1,39,0,1,-2.00E-01,0,1,0.541,4
7,18,1,40,0,0,4.00E-01,1,1,0.547,5
7,19,1,1,0,0,-2.00E-01,0,0,0.85,2
7,19,1,2,0,1,-4.00E-01,0,1,0.62,5
7,19,1,3,0,1,0,1,0,0.598,3
7,19,1,4,0,0,2.00E-01,1,1,0.705,4
7,19,1,5,0,1,0,1,0,1.337,3
7,19,1,6,0,0,-4.00E-01,0,0,0.566,1
7,19,1,7,0,0,2.00E-01,1,1,0.547,4
7,19,1,8,0,1,-2.00E-01,0,1,0.648,4
7,19,1,9,0,1,-4.00E-01,0,1,0.553,5
7,19,1,10,0,0,0,1,1,0.838,3
7,19,1,11,0,0,4.00E-01,1,1,0.464,5
7,19,1,12,0,1,-2.00E-01,0,1,0.432,4
7,19,1,13,0,0,4.00E-01,1,1,0.522,5
7,19,1,14,0,1,-2.00E-01,0,1,0.599,4
7,19,1,15,0,0,-2.00E-01,0,0,0.612,2
7,19,1,16,0,0,-2.00E-01,1,1,0.631,2
7,19,1,17,0,1,2.00E-01,1,0,0.657,2
7,19,1,18,0,1,2.00E-01,1,0,0.474,2
7,19,1,19,0,0,-4.00E-01,0,0,0.627,1
7,19,1,20,0,1,4.00E-01,1,0,0.476,1
7,19,1,21,0,0,2.00E-01,1,1,0.414,4
7,19,1,22,0,1,4.00E-01,1,0,0.377,1
7,19,1,23,0,1,2.00E-01,1,0,0.613,2
7,19,1,24,0,1,-2.00E-01,0,1,0.504,4
7,19,1,25,0,0,-4.00E-01,0,0,0.711,1
7,19,1,26,0,1,-4.00E-01,0,1,0.493,5
7,19,1,27,0,0,2.00E-01,1,1,0.509,4
7,19,1,28,0,1,0,1,0,0.701,3
7,19,1,29,0,1,-4.00E-01,0,1,0.54,5
7,19,1,30,0,0,4.00E-01,1,1,0.545,5
7,19,1,31,0,0,0,1,1,0.592,3
7,19,1,32,0,1,2.00E-01,1,0,0.572,2
7,19,1,33,0,0,-2.00E-01,0,0,0.673,2
7,19,1,34,0,0,0,0,0,2.065,3
7,19,1,35,0,1,4.00E-01,1,0,0.618,1
7,19,1,36,0,1,0,0,1,1.35,3
7,19,1,37,0,0,0,1,1,0.658,3
7,19,1,38,0,1,4.00E-01,1,0,0.468,1
7,19,1,39,0,0,-4.00E-01,0,0,0.46,1
7,19,1,40,0,0,4.00E-01,1,1,0.405,5
7,20,1,1,0,1,2.00E-01,0,1,1.333,2
7,20,1,2,0,0,0,1,1,1.144,3
7,20,1,3,0,1,4.00E-01,1,0,0.559,1
7,20,1,4,0,1,-2.00E-01,0,1,0.876,4
7,20,1,5,0,1,0,0,1,0.732,3
7,20,1,6,0,0,4.00E-01,1,1,0.49,5
7,20,1,7,0,1,4.00E-01,1,0,0.644,1
7,20,1,8,0,1,-4.00E-01,0,1,0.507,5
7,20,1,9,0,0,2.00E-01,1,1,0.412,4
7,20,1,10,0,1,4.00E-01,1,0,0.471,1
7,20,1,11,0,1,-2.00E-01,0,1,0.792,4
7,20,1,12,0,1,0,1,0,0.587,3
7,20,1,13,0,0,-2.00E-01,0,0,1.239,2
7,20,1,14,0,1,-4.00E-01,0,1,0.984,5
7,20,1,15,0,1,2.00E-01,1,0,0.875,2
7,20,1,16,0,0,-2.00E-01,0,0,1.036,2
7,20,1,17,0,0,-4.00E-01,0,0,0.838,1
7,20,1,18,0,0,4.00E-01,1,1,0.662,5
7,20,1,19,0,0,-4.00E-01,0,0,0.64,1
7,20,1,20,0,0,-2.00E-01,1,1,0.658,2
7,20,1,21,0,0,0,1,1,0.675,3
7,20,1,22,0,1,-2.00E-01,0,1,0.922,4
7,20,1,23,0,0,2.00E-01,0,0,1.018,4
7,20,1,24,0,1,-4.00E-01,0,1,1.587,5
7,20,1,25,0,0,0,0,0,1.046,3
7,20,1,26,0,0,4.00E-01,1,1,0.655,5
7,20,1,27,0,1,2.00E-01,1,0,0.817,2
7,20,1,28,0,0,4.00E-01,1,1,0.724,5
7,20,1,29,0,0,-2.00E-01,0,0,0.881,2
7,20,1,30,0,0,-4.00E-01,0,0,0.769,1
7,20,1,31,0,0,2.00E-01,1,1,0.485,4
7,20,1,32,0,0,0,0,0,0.717,3
7,20,1,33,0,1,0,1,0,0.628,3
7,20,1,34,0,1,-2.00E-01,0,1,0.606,4
7,20,1,35,0,1,-4.00E-01,0,1,0.978,5
7,20,1,36,0,0,-4.00E-01,0,0,0.59,1
7,20,1,37,0,1,4.00E-01,0,1,2.024,1
7,20,1,38,0,1,2.00E-01,1,0,2.211,2
7,20,1,39,0,1,0,0,1,1.805,3
7,20,1,40,0,0,2.00E-01,1,1,1.479,4
8,1,1,1,0,0,-4.00E-01,1,1,6.333,1
8,1,1,2,0,0,-4.00E-01,0,0,2.171,1
8,1,1,3,0,0,-2.00E-01,0,0,0.382,2
8,1,1,4,0,1,4.00E-01,1,0,0.29,1
8,1,1,5,0,0,4.00E-01,0,0,0.777,5
8,1,1,6,0,1,-2.00E-01,1,0,0.565,4
8,1,1,7,0,1,0,1,0,0.458,3
8,1,1,8,0,0,4.00E-01,0,0,0.474,5
8,1,1,9,0,1,2.00E-01,1,0,0.466,2
8,1,1,10,0,1,2.00E-01,1,0,0.299,2
8,1,1,11,0,0,2.00E-01,0,0,0.706,4
8,1,1,12,0,1,4.00E-01,1,0,0.305,1
8,1,1,13,0,0,0,0,0,0.446,3
8,1,1,14,0,1,-2.00E-01,1,0,0.321,4
8,1,1,15,0,0,0,0,0,0.232,3
8,1,1,16,0,0,-2.00E-01,0,0,0.298,2
8,1,1,17,0,1,-4.00E-01,1,0,0.321,5
8,1,1,18,0,1,2.00E-01,1,0,0.279,2
8,1,1,19,0,1,0,1,0,0.256,3
8,1,1,20,0,0,4.00E-01,0,0,0.432,5
8,1,1,21,0,0,0,0,0,0.338,3
8,1,1,22,0,0,-2.00E-01,0,0,0.273,2
8,1,1,23,0,1,-4.00E-01,1,0,0.265,5
8,1,1,24,0,1,0,1,0,0.778,3
8,1,1,25,0,0,4.00E-01,0,0,0.723,5
8,1,1,26,0,0,2.00E-01,0,0,0.499,4
8,1,1,27,0,1,4.00E-01,1,0,0.394,1
8,1,1,28,0,1,-2.00E-01,1,0,0.517,4
8,1,1,29,0,1,4.00E-01,1,0,0.908,1
8,1,1,30,0,1,-4.00E-01,1,0,0.594,5
8,1,1,31,0,0,2.00E-01,1,1,0.878,4
8,1,1,32,0,0,2.00E-01,0,0,0.252,4
8,1,1,33,0,0,-4.00E-01,0,0,1.182,1
8,1,1,34,0,1,2.00E-01,1,0,0.314,2
8,1,1,35,0,0,0,0,0,0.207,3
8,1,1,36,0,1,-4.00E-01,1,0,0.34,5
8,1,1,37,0,0,-2.00E-01,0,0,0.273,2
8,1,1,38,0,1,-2.00E-01,1,0,0.24,4
8,1,1,39,0,1,0,1,0,0.482,3
8,1,1,40,0,0,-4.00E-01,0,0,0.162,1
8,2,2,1,1,0,-2.00E-01,1,0,1.947,4
8,2,2,2,1,1,2.00E-01,0,0,0.446,4
8,2,2,3,1,0,0,1,0,0.287,3
8,2,2,4,1,1,4.00E-01,0,0,0.464,5
8,2,2,5,1,1,4.00E-01,0,0,0.344,5
8,2,2,6,1,0,2.00E-01,1,0,0.15,2
8,2,2,7,1,0,0,1,0,0.411,3
8,2,2,8,1,1,4.00E-01,0,0,0.333,5
8,2,2,9,1,1,0,0,0,0.235,3
8,2,2,10,1,0,-4.00E-01,1,0,0.453,5
8,2,2,11,1,0,0,1,0,0.447,3
8,2,2,12,1,1,0,0,0,0.361,3
8,2,2,13,1,0,-4.00E-01,1,0,0.164,5
8,2,2,14,1,1,2.00E-01,0,0,0.266,4
8,2,2,15,1,0,4.00E-01,1,0,0.203,1
8,2,2,16,1,0,-2.00E-01,1,0,0.295,4
8,2,2,17,1,1,2.00E-01,0,0,0.294,4
8,2,2,18,1,1,-2.00E-01,0,0,0.302,2
8,2,2,19,1,0,2.00E-01,1,0,0.469,2
8,2,2,20,1,1,0,0,0,0.372,3
8,2,2,21,1,1,-2.00E-01,0,0,0.353,2
8,2,2,22,1,0,4.00E-01,1,0,0.366,1
8,2,2,23,1,1,-4.00E-01,0,0,0.284,1
8,2,2,24,1,0,-4.00E-01,1,0,0.348,5
8,2,2,25,1,0,-4.00E-01,1,0,0.681,5
8,2,2,26,1,1,-4.00E-01,0,0,0.609,1
8,2,2,27,1,1,-4.00E-01,0,0,0.314,1
8,2,2,28,1,0,2.00E-01,1,0,0.225,2
8,2,2,29,1,0,2.00E-01,1,0,0.332,2
8,2,2,30,1,1,-4.00E-01,0,0,0.21,1
8,2,2,31,1,0,4.00E-01,1,0,0.124,1
8,2,2,32,1,1,0,0,0,0.259,3
8,2,2,33,1,0,0,1,0,0.388,3
8,2,2,34,1,0,-2.00E-01,1,0,0.16,4
8,2,2,35,1,1,4.00E-01,0,0,0.285,5
8,2,2,36,1,0,4.00E-01,1,0,0.165,1
8,2,2,37,1,1,-2.00E-01,0,0,0.281,2
8,2,2,38,1,1,-2.00E-01,0,0,0.146,2
8,2,2,39,1,0,-2.00E-01,1,0,0.103,4
8,2,2,40,1,1,2.00E-01,0,0,0.303,4
8,3,2,1,1,1,-4.00E-01,0,0,1.079,1
8,3,2,2,1,1,-4.00E-01,0,0,0.206,1
8,3,2,3,1,0,-2.00E-01,1,0,0.346,4
8,3,2,4,1,1,2.00E-01,0,0,0.343,4
8,3,2,5,1,0,2.00E-01,1,0,0.276,2
8,3,2,6,1,0,-4.00E-01,1,0,0.253,5
8,3,2,7,1,0,0,1,0,0.382,3
8,3,2,8,1,0,0,0,1,0.042,3
8,3,2,9,1,1,0,0,0,0.283,3
8,3,2,10,1,1,-2.00E-01,0,0,1.3,2
8,3,2,11,1,1,-2.00E-01,0,0,0.378,2
8,3,2,12,1,1,2.00E-01,0,0,0.334,4
8,3,2,13,1,0,-4.00E-01,1,0,0.252,5
8,3,2,14,1,1,2.00E-01,0,0,0.294,4
8,3,2,15,1,0,0,1,0,0.421,3
8,3,2,16,1,0,2.00E-01,1,0,0.304,2
8,3,2,17,1,0,-4.00E-01,1,0,0.855,5
8,3,2,18,1,1,4.00E-01,0,0,0.344,5
8,3,2,19,1,0,-4.00E-01,1,0,0.453,5
8,3,2,20,1,1,4.00E-01,0,0,0.471,5
8,3,2,21,1,0,-2.00E-01,1,0,0.272,4
8,3,2,22,1,0,-2.00E-01,1,0,0.247,4
8,3,2,23,1,0,-2.00E-01,1,0,0.274,4
8,3,2,24,1,0,4.00E-01,1,0,0.138,1
8,3,2,25,1,1,-2.00E-01,0,0,0.129,2
8,3,2,26,1,1,-2.00E-01,1,1,0,2
8,3,2,27,1,1,0,0,0,0.201,3
8,3,2,28,1,1,2.00E-01,0,0,0.531,4
8,3,2,29,1,0,4.00E-01,1,0,0.235,1
8,3,2,30,1,1,-4.00E-01,0,0,0.301,1
8,3,2,31,1,1,-4.00E-01,0,0,0.507,1
8,3,2,32,1,0,2.00E-01,1,0,0.163,2
8,3,2,33,1,0,2.00E-01,0,1,0.336,2
8,3,2,34,1,1,0,0,0,0.422,3
8,3,2,35,1,1,4.00E-01,0,0,0.28,5
8,3,2,36,1,1,0,0,0,0.28,3
8,3,2,37,1,1,4.00E-01,0,0,0.279,5
8,3,2,38,1,0,0,0,1,0.784,3
8,3,2,39,1,0,4.00E-01,1,0,0.196,1
8,3,2,40,1,0,4.00E-01,1,0,0.327,1
8,4,2,1,1,0,0,0,1,1.042,3
8,4,2,2,1,0,-2.00E-01,1,0,0.291,4
8,4,2,3,1,0,2.00E-01,1,0,0.285,2
8,4,2,4,1,1,2.00E-01,0,0,0.173,4
8,4,2,5,1,1,2.00E-01,0,0,0.201,4
8,4,2,6,1,1,0,0,0,0.285,3
8,4,2,7,1,0,-4.00E-01,1,0,0.309,5
8,4,2,8,1,1,2.00E-01,0,0,0.332,4
8,4,2,9,1,1,0,0,0,0.266,3
8,4,2,10,1,1,-2.00E-01,0,0,0.274,2
8,4,2,11,1,0,4.00E-01,1,0,0.427,1
8,4,2,12,1,0,-4.00E-01,0,1,0.411,5
8,4,2,13,1,0,-2.00E-01,1,0,0.143,4
8,4,2,14,1,1,0,0,0,0.5,3
8,4,2,15,1,1,-4.00E-01,1,1,0.204,1
8,4,2,16,1,1,-2.00E-01,0,0,0.272,2
8,4,2,17,1,0,-4.00E-01,1,0,0.263,5
8,4,2,18,1,1,4.00E-01,0,0,0.632,5
8,4,2,19,1,1,4.00E-01,0,0,0.267,5
8,4,2,20,1,1,4.00E-01,0,0,0.412,5
8,4,2,21,1,0,4.00E-01,1,0,0.246,1
8,4,2,22,1,0,2.00E-01,1,0,0.112,2
8,4,2,23,1,0,-4.00E-01,1,0,0.303,5
8,4,2,24,1,1,2.00E-01,0,0,0.326,4
8,4,2,25,1,1,-4.00E-01,0,0,0.412,1
8,4,2,26,1,0,-2.00E-01,0,1,0.551,4
8,4,2,27,1,1,-2.00E-01,1,1,0.372,2
8,4,2,28,1,1,0,0,0,0.456,3
8,4,2,29,1,0,-2.00E-01,1,0,0.288,4
8,4,2,30,1,0,0,1,0,0.177,3
8,4,2,31,1,0,4.00E-01,1,0,0.188,1
8,4,2,32,1,0,2.00E-01,0,1,0.152,2
8,4,2,33,1,1,-4.00E-01,0,0,0.238,1
8,4,2,34,1,0,0,1,0,0.104,3
8,4,2,35,1,1,-2.00E-01,1,1,0.103,2
8,4,2,36,1,0,2.00E-01,1,0,0.375,2
8,4,2,37,1,0,4.00E-01,1,0,0.265,1
8,4,2,38,1,0,0,1,0,0.251,3
8,4,2,39,1,1,-4.00E-01,0,0,0.285,1
8,4,2,40,1,1,4.00E-01,0,0,0.284,5
8,5,1,1,0,1,4.00E-01,0,1,2.227,1
8,5,1,2,0,1,2.00E-01,1,0,2.004,2
8,5,1,3,0,0,4.00E-01,0,0,0.286,5
8,5,1,4,0,1,-2.00E-01,1,0,0.062,4
8,5,1,5,0,0,2.00E-01,0,0,0.263,4
8,5,1,6,0,1,-2.00E-01,1,0,0.288,4
8,5,1,7,0,1,2.00E-01,1,0,0.272,2
8,5,1,8,0,0,0,0,0,0.359,3
8,5,1,9,0,1,0,1,0,0.404,3
8,5,1,10,0,0,-4.00E-01,0,0,0.44,1
8,5,1,11,0,1,0,1,0,0.249,3
8,5,1,12,0,0,0,0,0,0.251,3
8,5,1,13,0,0,2.00E-01,0,0,0.364,4
8,5,1,14,0,1,4.00E-01,1,0,0.225,1
8,5,1,15,0,0,2.00E-01,0,0,0.387,4
8,5,1,16,0,1,4.00E-01,0,1,0.367,1
8,5,1,17,0,1,-4.00E-01,1,0,0.37,5
8,5,1,18,0,0,-4.00E-01,0,0,0.232,1
8,5,1,19,0,0,-4.00E-01,0,0,0.377,1
8,5,1,20,0,0,4.00E-01,0,0,0.333,5
8,5,1,21,0,0,-2.00E-01,0,0,0.405,2
8,5,1,22,0,1,-4.00E-01,1,0,0.336,5
8,5,1,23,0,0,-2.00E-01,0,0,0.366,2
8,5,1,24,0,0,-4.00E-01,0,0,0.306,1
8,5,1,25,0,1,-2.00E-01,1,0,0.169,4
8,5,1,26,0,0,2.00E-01,0,0,0.253,4
8,5,1,27,0,0,-2.00E-01,0,0,0.319,2
8,5,1,28,0,0,0,0,0,0.231,3
8,5,1,29,0,1,0,1,0,0.185,3
8,5,1,30,0,0,4.00E-01,0,0,0.429,5
8,5,1,31,0,1,4.00E-01,0,1,0.118,1
8,5,1,32,0,0,-2.00E-01,0,0,0.518,2
8,5,1,33,0,1,2.00E-01,1,0,0.308,2
8,5,1,34,0,1,0,1,0,0.315,3
8,5,1,35,0,0,4.00E-01,0,0,0.306,5
8,5,1,36,0,1,2.00E-01,1,0,0.577,2
8,5,1,37,0,1,-2.00E-01,1,0,0.42,4
8,5,1,38,0,1,-4.00E-01,1,0,0.223,5
8,5,1,39,0,1,-4.00E-01,1,0,0.345,5
8,5,1,40,0,0,0,0,0,0.198,3
8,6,1,1,0,0,4.00E-01,0,0,1.865,5
8,6,1,2,0,0,-4.00E-01,1,1,1.105,1
8,6,1,3,0,1,2.00E-01,1,0,0.432,2
8,6,1,4,0,1,-4.00E-01,1,0,0.386,5
8,6,1,5,0,1,-4.00E-01,1,0,0.39,5
8,6,1,6,0,0,2.00E-01,0,0,0.473,4
8,6,1,7,0,1,-2.00E-01,1,0,0.353,4
8,6,1,8,0,0,0,0,0,0.358,3
8,6,1,9,0,1,-2.00E-01,1,0,0.251,4
8,6,1,10,0,1,0,1,0,0.445,3
8,6,1,11,0,1,-2.00E-01,1,0,0.55,4
8,6,1,12,0,0,-2.00E-01,0,0,0.403,2
8,6,1,13,0,1,4.00E-01,1,0,0.318,1
8,6,1,14,0,1,4.00E-01,1,0,0.205,1
8,6,1,15,0,0,4.00E-01,0,0,0.264,5
8,6,1,16,0,0,2.00E-01,0,0,0.401,4
8,6,1,17,0,1,4.00E-01,1,0,0.115,1
8,6,1,18,0,0,4.00E-01,0,0,0.306,5
8,6,1,19,0,0,0,0,0,0.33,3
8,6,1,20,0,1,4.00E-01,1,0,0.312,1
8,6,1,21,0,1,2.00E-01,1,0,0.246,2
8,6,1,22,0,0,-2.00E-01,0,0,0.351,2
8,6,1,23,0,0,-4.00E-01,0,0,0.486,1
8,6,1,24,0,1,-2.00E-01,1,0,0.421,4
8,6,1,25,0,1,2.00E-01,1,0,0.351,2
8,6,1,26,0,1,0,1,0,0.421,3
8,6,1,27,0,1,0,1,0,0.28,3
8,6,1,28,0,0,4.00E-01,0,0,0.286,5
8,6,1,29,0,0,-4.00E-01,0,0,0.374,1
8,6,1,30,0,0,2.00E-01,0,0,0.467,4
8,6,1,31,0,1,-4.00E-01,1,0,0.579,5
8,6,1,32,0,0,-2.00E-01,0,0,0.215,2
8,6,1,33,0,1,-4.00E-01,1,0,0.321,5
8,6,1,34,0,0,-4.00E-01,0,0,0.384,1
8,6,1,35,0,0,0,0,0,0.292,3
8,6,1,36,0,1,2.00E-01,1,0,0.428,2
8,6,1,37,0,1,0,1,0,0.374,3
8,6,1,38,0,0,2.00E-01,0,0,0.377,4
8,6,1,39,0,0,0,0,0,0.404,3
8,6,1,40,0,0,-2.00E-01,0,0,0.64,2
8,7,1,1,0,1,-2.00E-01,1,0,0.379,4
8,7,1,2,0,1,2.00E-01,1,0,0.376,2
8,7,1,3,0,0,-4.00E-01,0,0,0.379,1
8,7,1,4,0,0,4.00E-01,0,0,0.35,5
8,7,1,5,0,1,2.00E-01,1,0,0.261,2
8,7,1,6,0,1,-2.00E-01,1,0,0.308,4
8,7,1,7,0,0,0,0,0,0.396,3
8,7,1,8,0,0,4.00E-01,0,0,0.263,5
8,7,1,9,0,0,0,0,0,0.432,3
8,7,1,10,0,1,2.00E-01,1,0,0.354,2
8,7,1,11,0,1,0,1,0,0.328,3
8,7,1,12,0,0,4.00E-01,0,0,0.325,5
8,7,1,13,0,0,2.00E-01,0,0,0.38,4
8,7,1,14,0,0,0,0,0,0.463,3
8,7,1,15,0,1,-4.00E-01,1,0,0.456,5
8,7,1,16,0,1,4.00E-01,0,1,0.792,1
8,7,1,17,0,1,4.00E-01,0,1,0.7,1
8,7,1,18,0,1,0,1,0,0.3,3
8,7,1,19,0,0,2.00E-01,0,0,0.226,4
8,7,1,20,0,1,-2.00E-01,1,0,0.333,4
8,7,1,21,0,0,-4.00E-01,0,0,0.195,1
8,7,1,22,0,0,-4.00E-01,0,0,0.262,1
8,7,1,23,0,0,-2.00E-01,0,0,0.167,2
8,7,1,24,0,1,2.00E-01,1,0,0.299,2
8,7,1,25,0,0,2.00E-01,0,0,0.386,4
8,7,1,26,0,0,-2.00E-01,0,0,0.366,2
8,7,1,27,0,0,-2.00E-01,0,0,0.26,2
