Subnum,nowblock,nowblocktype,nowtrial,ind_up_color,test_color,testspeed,keypress,opposite_to_ind_response,RT,sospeed
4,5,1,29,0,1,0,1,0,0.703,3
4,5,1,30,0,0,6.000000e-01,1,1,0.446,5
4,5,1,31,0,1,6.000000e-01,0,1,1.024,1
4,5,1,32,0,0,-3.000000e-01,0,0,0.426,2
4,5,1,33,0,1,3.000000e-01,1,0,0.477,2
4,5,1,34,0,1,0,0,1,0.653,3
4,5,1,35,0,0,6.000000e-01,1,1,0.406,5
4,5,1,36,0,1,3.000000e-01,1,0,0.546,2
4,5,1,37,0,1,-3.000000e-01,0,1,0.392,4
4,5,1,38,0,1,-6.000000e-01,0,1,0.364,5
4,5,1,39,0,1,-6.000000e-01,0,1,0.400,5
4,5,1,40,0,0,0,1,1,0.908,3
4,6,1,1,0,0,6.000000e-01,0,0,0.899,5
4,6,1,2,0,0,-6.000000e-01,0,0,0.418,1
4,6,1,3,0,1,3.000000e-01,1,0,0.493,2
4,6,1,4,0,1,-6.000000e-01,0,1,0.333,5
4,6,1,5,0,1,-6.000000e-01,0,1,0.355,5
4,6,1,6,0,0,3.000000e-01,1,1,0.536,4
4,6,1,7,0,1,-3.000000e-01,0,1,0.390,4
4,6,1,8,0,0,0,1,1,0.666,3
4,6,1,9,0,1,-3.000000e-01,0,1,0.370,4
4,6,1,10,0,1,0,1,0,0.816,3
4,6,1,11,0,1,-3.000000e-01,0,1,0.449,4
4,6,1,12,0,0,-3.000000e-01,0,0,0.482,2
4,6,1,13,0,1,6.000000e-01,1,0,0.419,1
4,6,1,14,0,1,6.000000e-01,1,0,0.653,1
4,6,1,15,0,0,6.000000e-01,1,1,0.455,5
4,6,1,16,0,0,3.000000e-01,0,0,0.752,4
4,6,1,17,0,1,6.000000e-01,1,0,0.413,1
4,6,1,18,0,0,6.000000e-01,1,1,0.584,5
4,6,1,19,0,0,0,0,0,0.820,3
4,6,1,20,0,1,6.000000e-01,1,0,0.494,1
4,6,1,21,0,1,3.000000e-01,0,1,0.646,2
4,6,1,22,0,0,-3.000000e-01,0,0,0.527,2
4,6,1,23,0,0,-6.000000e-01,0,0,0.454,1
4,6,1,24,0,1,-3.000000e-01,1,0,0.800,4
4,6,1,25,0,1,3.000000e-01,1,0,0.835,2
4,6,1,26,0,1,0,0,1,0.852,3
4,6,1,27,0,1,0,1,0,0.973,3
4,6,1,28,0,0,6.000000e-01,1,1,0.682,5
4,6,1,29,0,0,-6.000000e-01,0,0,0.522,1
4,6,1,30,0,0,3.000000e-01,1,1,0.456,4
4,6,1,31,0,1,-6.000000e-01,0,1,0.361,5
4,6,1,32,0,0,-3.000000e-01,0,0,0.558,2
4,6,1,33,0,1,-6.000000e-01,0,1,0.611,5
4,6,1,34,0,0,-6.000000e-01,0,0,0.430,1
4,6,1,35,0,0,0,1,1,0.641,3
4,6,1,36,0,1,3.000000e-01,1,0,0.418,2
4,6,1,37,0,1,0,0,1,0.541,3
4,6,1,38,0,0,3.000000e-01,1,1,0.394,4
4,6,1,39,0,0,0,0,0,0.782,3
4,6,1,40,0,0,-3.000000e-01,0,0,0.465,2
4,7,1,1,0,1,-3.000000e-01,1,0,1.008,4
4,7,1,2,0,1,3.000000e-01,1,0,0.907,2
4,7,1,3,0,0,-6.000000e-01,0,0,0.378,1
4,7,1,4,0,0,6.000000e-01,1,1,0.398,5
4,7,1,5,0,1,3.000000e-01,1,0,0.441,2
4,7,1,6,0,1,-3.000000e-01,0,1,0.467,4
4,7,1,7,0,0,0,0,0,0.588,3
4,7,1,8,0,0,6.000000e-01,1,1,0.456,5
4,7,1,9,0,0,0,1,1,0.626,3
4,7,1,10,0,1,3.000000e-01,1,0,0.772,2
4,7,1,11,0,1,0,0,1,0.584,3
4,7,1,12,0,0,6.000000e-01,1,1,0.411,5
4,7,1,13,0,0,3.000000e-01,1,1,0.896,4
4,7,1,14,0,0,0,0,0,0.639,3
4,7,1,15,0,1,-6.000000e-01,0,1,0.449,5
4,7,1,16,0,1,6.000000e-01,1,0,0.434,1
4,7,1,17,0,1,6.000000e-01,1,0,0.444,1
4,7,1,18,0,1,0,0,1,0.732,3
4,7,1,19,0,0,3.000000e-01,1,1,0.708,4
4,7,1,20,0,1,-3.000000e-01,0,1,0.427,4
4,7,1,21,0,0,-6.000000e-01,0,0,0.550,1
4,7,1,22,0,0,-6.000000e-01,0,0,0.371,1
4,7,1,23,0,0,-3.000000e-01,0,0,0.464,2
4,7,1,24,0,1,3.000000e-01,1,0,1.232,2
4,7,1,25,0,0,3.000000e-01,1,1,0.514,4
4,7,1,26,0,0,-3.000000e-01,0,0,0.480,2
4,7,1,27,0,0,-3.000000e-01,0,0,0.473,2
4,7,1,28,0,1,-6.000000e-01,0,1,0.394,5
4,7,1,29,0,0,3.000000e-01,1,1,0.525,4
4,7,1,30,0,0,-6.000000e-01,0,0,0.468,1
4,7,1,31,0,0,-3.000000e-01,1,1,0.941,2
4,7,1,32,0,1,6.000000e-01,1,0,0.481,1
4,7,1,33,0,0,0,0,0,1.610,3
4,7,1,34,0,1,-3.000000e-01,1,0,0.988,4
4,7,1,35,0,1,-6.000000e-01,0,1,0.392,5
4,7,1,36,0,1,0,0,1,0.684,3
4,7,1,37,0,1,0,0,1,0.699,3
4,7,1,38,0,0,6.000000e-01,1,1,0.466,5
4,7,1,39,0,1,-6.000000e-01,0,1,0.404,5
4,7,1,40,0,1,6.000000e-01,1,0,0.383,1
4,8,1,1,0,1,-6.000000e-01,0,1,0.523,5
4,8,1,2,0,1,-6.000000e-01,0,1,0.417,5
4,8,1,3,0,1,-3.000000e-01,0,1,1.731,4
4,8,1,4,0,1,3.000000e-01,1,0,0.577,2
4,8,1,5,0,1,3.000000e-01,1,0,0.573,2
4,8,1,6,0,0,6.000000e-01,1,1,0.466,5
4,8,1,7,0,0,0,0,0,0.834,3
4,8,1,8,0,0,6.000000e-01,1,1,0.420,5
4,8,1,9,0,0,-3.000000e-01,0,0,0.558,2
4,8,1,10,0,0,0,1,1,0.580,3
4,8,1,11,0,0,-3.000000e-01,0,0,0.416,2
4,8,1,12,0,1,-6.000000e-01,0,1,0.387,5
4,8,1,13,0,0,-6.000000e-01,0,0,0.351,1
4,8,1,14,0,0,3.000000e-01,1,1,0.452,4
4,8,1,15,0,1,6.000000e-01,1,0,0.390,1
4,8,1,16,0,0,-6.000000e-01,0,0,0.370,1
4,8,1,17,0,1,-3.000000e-01,0,1,0.511,4
4,8,1,18,0,0,3.000000e-01,1,1,0.718,4
4,8,1,19,0,1,-6.000000e-01,0,1,0.388,5
4,8,1,20,0,1,0,1,0,0.815,3
4,8,1,21,0,0,6.000000e-01,1,1,0.602,5
4,8,1,22,0,0,-3.000000e-01,0,0,0.485,2
4,8,1,23,0,0,-6.000000e-01,0,0,0.429,1
4,8,1,24,0,0,-6.000000e-01,0,0,0.527,1
4,8,1,25,0,1,0,1,0,0.605,3
4,8,1,26,0,0,3.000000e-01,1,1,0.697,4
4,8,1,27,0,1,6.000000e-01,1,0,0.480,1
4,8,1,28,0,1,3.000000e-01,1,0,0.489,2
4,8,1,29,0,1,0,0,1,1.080,3
4,8,1,30,0,0,0,1,1,0.856,3
4,8,1,31,0,1,3.000000e-01,0,1,1.386,2
4,8,1,32,0,1,-3.000000e-01,1,0,1.229,4
4,8,1,33,0,0,3.000000e-01,1,1,0.535,4
4,8,1,34,0,1,0,0,1,0.989,3
4,8,1,35,0,1,6.000000e-01,1,0,0.536,1
4,8,1,36,0,0,-3.000000e-01,0,0,0.542,2
4,8,1,37,0,0,6.000000e-01,1,1,0.468,5
4,8,1,38,0,1,6.000000e-01,1,0,0.485,1
4,8,1,39,0,0,0,0,0,0.765,3
4,8,1,40,0,1,-3.000000e-01,0,1,0.409,4
4,9,1,1,0,1,3.000000e-01,1,0,0.899,2
4,9,1,2,0,1,-6.000000e-01,0,1,0.473,5
4,9,1,3,0,0,6.000000e-01,1,1,0.410,5
4,9,1,4,0,0,-3.000000e-01,0,0,0.382,2
4,9,1,5,0,0,6.000000e-01,1,1,0.418,5
4,9,1,6,0,0,-3.000000e-01,0,0,0.453,2
4,9,1,7,0,0,3.000000e-01,1,1,0.541,4
4,9,1,8,0,0,0,0,0,0.819,3
4,9,1,9,0,1,-3.000000e-01,0,1,0.534,4
4,9,1,10,0,0,0,1,1,0.668,3
4,9,1,11,0,0,-6.000000e-01,0,0,0.404,1
4,9,1,12,0,1,0,0,1,1.176,3
4,9,1,13,0,1,6.000000e-01,1,0,0.435,1
4,9,1,14,0,0,0,0,0,0.581,3
4,9,1,15,0,0,6.000000e-01,1,1,0.401,5
4,9,1,16,0,0,6.000000e-01,1,1,0.757,5
4,9,1,17,0,1,0,0,1,0.698,3
4,9,1,18,0,0,-6.000000e-01,0,0,0.433,1
4,9,1,19,0,1,3.000000e-01,1,0,0.586,2
4,9,1,20,0,1,3.000000e-01,1,0,0.543,2
4,9,1,21,0,1,-6.000000e-01,0,1,0.381,5
4,9,1,22,0,0,-6.000000e-01,0,0,0.321,1
4,9,1,23,0,0,-3.000000e-01,0,0,0.632,2
4,9,1,24,0,0,3.000000e-01,1,1,0.449,4
4,9,1,25,0,1,6.000000e-01,1,0,0.426,1
4,9,1,26,0,1,-3.000000e-01,0,1,0.581,4
4,9,1,27,0,1,0,1,0,1.041,3
4,9,1,28,0,0,3.000000e-01,1,1,0.467,4
4,9,1,29,0,0,-3.000000e-01,1,1,1.955,2
4,9,1,30,0,0,3.000000e-01,1,1,0.791,4
4,9,1,31,0,1,6.000000e-01,1,0,0.411,1
4,9,1,32,0,1,0,1,0,1.109,3
4,9,1,33,0,1,-6.000000e-01,0,1,0.419,5
4,9,1,34,0,1,-3.000000e-01,0,1,0.407,4
4,9,1,35,0,0,0,1,1,0.970,3
4,9,1,36,0,0,-6.000000e-01,0,0,0.439,1
4,9,1,37,0,1,6.000000e-01,1,0,0.457,1
4,9,1,38,0,1,3.000000e-01,1,0,0.714,2
4,9,1,39,0,1,-3.000000e-01,0,1,0.424,4
4,9,1,40,0,1,-6.000000e-01,0,1,0.338,5
4,10,1,1,0,1,3.000000e-01,0,1,0.845,2
4,10,1,2,0,0,0,0,0,1.111,3
4,10,1,3,0,0,6.000000e-01,1,1,0.413,5
4,10,1,4,0,1,-3.000000e-01,0,1,0.375,4
4,10,1,5,0,0,3.000000e-01,1,1,0.460,4
4,10,1,6,0,1,3.000000e-01,1,0,0.941,2
4,10,1,7,0,0,-3.000000e-01,0,0,0.451,2
4,10,1,8,0,1,0,0,1,0.749,3
4,10,1,9,0,1,-6.000000e-01,0,1,0.346,5
4,10,1,10,0,1,-6.000000e-01,0,1,0.511,5
4,10,1,11,0,1,0,0,1,1.166,3
4,10,1,12,0,0,-3.000000e-01,0,0,0.498,2
4,10,1,13,0,0,0,1,1,0.809,3
4,10,1,14,0,1,-6.000000e-01,0,1,0.381,5
4,10,1,15,0,1,6.000000e-01,1,0,0.424,1
4,10,1,16,0,1,0,1,0,0.587,3
4,10,1,17,0,1,3.000000e-01,1,0,0.446,2
4,10,1,18,0,1,-6.000000e-01,0,1,0.376,5
4,10,1,19,0,0,-6.000000e-01,0,0,0.365,1
4,10,1,20,0,0,-3.000000e-01,0,0,0.530,2
4,10,1,21,0,0,0,1,1,0.648,3
4,10,1,22,0,0,6.000000e-01,1,1,0.497,5
4,10,1,23,0,0,6.000000e-01,1,1,0.353,5
4,10,1,24,0,1,6.000000e-01,1,0,0.374,1
4,10,1,25,0,0,-6.000000e-01,0,0,0.306,1
4,10,1,26,0,1,3.000000e-01,1,0,0.370,2
4,10,1,27,0,1,-3.000000e-01,0,1,0.374,4
4,10,1,28,0,1,6.000000e-01,1,0,0.323,1
4,10,1,29,0,0,-3.000000e-01,0,0,0.594,2
4,10,1,30,0,0,0,1,1,0.638,3
4,10,1,31,0,1,-3.000000e-01,0,1,0.423,4
4,10,1,32,0,0,-6.000000e-01,0,0,0.434,1
4,10,1,33,0,0,-6.000000e-01,0,0,0.540,1
4,10,1,34,0,0,3.000000e-01,1,1,0.393,4
4,10,1,35,0,1,6.000000e-01,1,0,0.437,1
4,10,1,36,0,1,-3.000000e-01,0,1,0.424,4
4,10,1,37,0,0,3.000000e-01,1,1,0.419,4
4,10,1,38,0,0,3.000000e-01,1,1,0.501,4
4,10,1,39,0,1,0,1,0,1.229,3
4,10,1,40,0,0,6.000000e-01,1,1,0.510,5
4,11,1,1,0,1,0,1,0,1.438,3
4,11,1,2,0,1,6.000000e-01,1,0,0.439,1
4,11,1,3,0,1,-3.000000e-01,0,1,0.409,4
4,11,1,4,0,1,6.000000e-01,1,0,0.396,1
4,11,1,5,0,0,0,0,0,0.864,3
4,11,1,6,0,1,3.000000e-01,1,0,0.617,2
4,11,1,7,0,0,3.000000e-01,1,1,0.587,4
4,11,1,8,0,0,-6.000000e-01,0,0,0.446,1
4,11,1,9,0,0,-3.000000e-01,0,0,0.439,2
4,11,1,10,0,0,6.000000e-01,1,1,0.386,5
4,11,1,11,0,1,-6.000000e-01,0,1,0.430,5
4,11,1,12,0,1,-6.000000e-01,0,1,0.368,5
4,11,1,13,0,0,-6.000000e-01,0,0,0.412,1
4,11,1,14,0,0,3.000000e-01,1,1,0.920,4
4,11,1,15,0,1,3.000000e-01,0,1,0.750,2
4,11,1,16,0,1,-6.000000e-01,0,1,0.395,5
4,11,1,17,0,0,3.000000e-01,1,1,0.575,4
4,11,1,18,0,0,-6.000000e-01,0,0,0.483,1
4,11,1,19,0,0,6.000000e-01,1,1,0.403,5
4,11,1,20,0,0,3.000000e-01,1,1,0.607,4
4,11,1,21,0,0,0,1,1,1.658,3
4,11,1,22,0,1,-3.000000e-01,0,1,0.595,4
4,11,1,23,0,1,0,1,0,1.630,3
4,11,1,24,0,0,0,0,0,2.104,3
4,11,1,25,0,1,0,1,0,0.710,3
4,11,1,26,0,1,6.000000e-01,1,0,0.501,1
4,11,1,27,0,1,3.000000e-01,1,0,0.493,2
4,11,1,28,0,1,3.000000e-01,0,1,1.596,2
4,11,1,29,0,0,-3.000000e-01,0,0,0.400,2
4,11,1,30,0,1,0,1,0,0.523,3
4,11,1,31,0,0,-6.000000e-01,0,0,0.442,1
4,11,1,32,0,1,6.000000e-01,1,0,0.500,1
4,11,1,33,0,0,-3.000000e-01,1,1,1.050,2
4,11,1,34,0,1,-6.000000e-01,0,1,0.364,5
4,11,1,35,0,0,6.000000e-01,1,1,0.377,5
4,11,1,36,0,0,0,1,1,0.653,3
4,11,1,37,0,1,-3.000000e-01,0,1,0.390,4
4,11,1,38,0,0,6.000000e-01,1,1,0.450,5
4,11,1,39,0,1,-3.000000e-01,1,0,0.683,4
4,11,1,40,0,0,-3.000000e-01,0,0,0.475,2
4,12,1,1,0,0,-6.000000e-01,0,0,0.524,1
4,12,1,2,0,1,-6.000000e-01,0,1,0.425,5
4,12,1,3,0,1,0,1,0,0.613,3
4,12,1,4,0,0,3.000000e-01,1,1,0.487,4
4,12,1,5,0,1,6.000000e-01,1,0,0.423,1
4,12,1,6,0,1,0,0,1,1.394,3
4,12,1,7,0,1,3.000000e-01,1,0,0.669,2
4,12,1,8,0,1,-6.000000e-01,0,1,0.426,5
4,12,1,9,0,0,6.000000e-01,1,1,0.484,5
4,12,1,10,0,0,6.000000e-01,1,1,0.484,5
4,12,1,11,0,1,0,0,1,0.812,3
4,12,1,12,0,1,3.000000e-01,1,0,0.623,2
4,12,1,13,0,1,6.000000e-01,1,0,0.529,1
4,12,1,14,0,0,-6.000000e-01,0,0,0.351,1
4,12,1,15,0,0,-3.000000e-01,0,0,1.061,2
4,12,1,16,0,1,-3.000000e-01,0,1,1.862,4
4,12,1,17,0,0,3.000000e-01,1,1,0.405,4
4,12,1,18,0,0,0,1,1,0.697,3
4,12,1,19,0,1,3.000000e-01,1,0,0.976,2
4,12,1,20,0,0,-6.000000e-01,0,0,0.284,1
4,12,1,21,0,0,-6.000000e-01,0,0,0.365,1
4,12,1,22,0,1,-3.000000e-01,0,1,0.441,4
4,12,1,23,0,1,-3.000000e-01,0,1,0.835,4
4,12,1,24,0,1,0,1,0,1.189,3
4,12,1,25,0,0,6.000000e-01,1,1,0.512,5
4,12,1,26,0,1,6.000000e-01,1,0,0.631,1
4,12,1,27,0,0,0,0,0,1.009,3
4,12,1,28,0,0,6.000000e-01,1,1,0.428,5
4,12,1,29,0,1,6.000000e-01,1,0,0.407,1
4,12,1,30,0,0,-3.000000e-01,0,0,0.730,2
4,12,1,31,0,0,0,0,0,0.944,3
4,12,1,32,0,0,-3.000000e-01,0,0,1.062,2
4,12,1,33,0,0,3.000000e-01,1,1,0.447,4
4,12,1,34,0,0,0,0,0,1.040,3
4,12,1,35,0,0,-3.000000e-01,1,1,0.634,2
4,12,1,36,0,1,-3.000000e-01,0,1,0.955,4
4,12,1,37,0,1,-6.000000e-01,0,1,0.400,5
4,12,1,38,0,1,-6.000000e-01,0,1,0.468,5
4,12,1,39,0,0,3.000000e-01,1,1,0.468,4
4,12,1,40,0,1,3.000000e-01,1,0,0.796,2
4,13,2,1,1,0,0,0,1,0.995,3
4,13,2,2,1,1,-3.000000e-01,0,0,1.133,2
4,13,2,3,1,0,-3.000000e-01,1,0,0.987,4
4,13,2,4,1,1,-6.000000e-01,0,0,0.399,1
4,13,2,5,1,0,0,1,0,0.746,3
4,13,2,6,1,0,-6.000000e-01,0,1,0.360,5
4,13,2,7,1,0,-6.000000e-01,0,1,0.357,5
4,13,2,8,1,0,-6.000000e-01,0,1,0.354,5
4,13,2,9,1,0,6.000000e-01,1,0,0.440,1
4,13,2,10,1,1,6.000000e-01,1,1,0.482,5
4,13,2,11,1,1,6.000000e-01,1,1,0.658,5
4,13,2,12,1,1,0,0,0,0.698,3
4,13,2,13,1,1,-3.000000e-01,0,0,0.457,2
4,13,2,14,1,0,6.000000e-01,1,0,0.500,1
4,13,2,15,1,1,-6.000000e-01,0,0,0.323,1
4,13,2,16,1,1,-6.000000e-01,0,0,0.609,1
4,13,2,17,1,1,3.000000e-01,1,1,0.941,4
4,13,2,18,1,1,6.000000e-01,1,1,0.530,5
4,13,2,19,1,1,-6.000000e-01,0,0,0.368,1
4,13,2,20,1,1,3.000000e-01,0,0,0.933,4
4,13,2,21,1,0,0,1,0,1.258,3
4,13,2,22,1,0,0,0,1,0.907,3
4,13,2,23,1,0,3.000000e-01,1,0,0.802,2
4,13,2,24,1,1,6.000000e-01,1,1,0.509,5
4,13,2,25,1,1,-3.000000e-01,0,0,0.460,2
4,13,2,26,1,0,3.000000e-01,0,1,0.653,2
4,13,2,27,1,1,-3.000000e-01,1,1,0.807,2
4,13,2,28,1,0,-3.000000e-01,0,1,0.746,4
4,13,2,29,1,0,-3.000000e-01,0,1,0.631,4
4,13,2,30,1,0,-6.000000e-01,0,1,0.449,5
4,13,2,31,1,1,3.000000e-01,1,1,0.538,4
4,13,2,32,1,0,-3.000000e-01,0,1,0.584,4
4,13,2,33,1,1,0,1,1,0.652,3
4,13,2,34,1,0,6.000000e-01,1,0,0.445,1
4,13,2,35,1,1,0,1,1,1.423,3
4,13,2,36,1,0,3.000000e-01,1,0,0.978,2
4,13,2,37,1,0,3.000000e-01,0,1,0.725,2
4,13,2,38,1,1,0,0,0,0.852,3
4,13,2,39,1,1,3.000000e-01,0,0,0.861,4
4,13,2,40,1,0,6.000000e-01,1,0,0.581,1
4,14,2,1,1,0,0,1,0,1.190,3
4,14,2,2,1,1,-3.000000e-01,0,0,0.456,2
4,14,2,3,1,0,6.000000e-01,1,0,0.482,1
4,14,2,4,1,0,-3.000000e-01,0,1,0.474,4
4,14,2,5,1,1,3.000000e-01,0,0,1.546,4
4,14,2,6,1,1,0,1,1,1.103,3
4,14,2,7,1,0,3.000000e-01,1,0,0.686,2
4,14,2,8,1,0,-6.000000e-01,0,1,0.358,5
4,14,2,9,1,1,-6.000000e-01,0,0,0.387,1
4,14,2,10,1,0,-6.000000e-01,0,1,0.456,5
4,14,2,11,1,0,-6.000000e-01,0,1,0.897,5
4,14,2,12,1,0,0,1,0,0.745,3
4,14,2,13,1,1,0,0,0,1.366,3
4,14,2,14,1,1,-3.000000e-01,0,0,0.522,2
4,14,2,15,1,0,3.000000e-01,1,0,0.401,2
4,14,2,16,1,0,6.000000e-01,1,0,0.507,1
4,14,2,17,1,1,-3.000000e-01,1,1,1.803,2
4,14,2,18,1,1,0,0,0,1.302,3
4,14,2,19,1,0,3.000000e-01,1,0,0.508,2
4,14,2,20,1,1,6.000000e-01,1,1,0.436,5
4,14,2,21,1,0,3.000000e-01,1,0,0.693,2
4,14,2,22,1,0,-3.000000e-01,0,1,0.437,4
4,14,2,23,1,1,3.000000e-01,1,1,0.527,4
4,14,2,24,1,1,6.000000e-01,1,1,0.669,5
4,14,2,25,1,1,-3.000000e-01,0,0,0.470,2
4,14,2,26,1,0,-6.000000e-01,0,1,0.510,5
4,14,2,27,1,1,-6.000000e-01,0,0,0.430,1
4,14,2,28,1,1,-6.000000e-01,0,0,0.425,1
4,14,2,29,1,0,-3.000000e-01,1,0,0.475,4
4,14,2,30,1,0,6.000000e-01,1,0,0.340,1
4,14,2,31,1,0,-3.000000e-01,0,1,1.098,4
4,14,2,32,1,1,6.000000e-01,1,1,0.465,5
4,14,2,33,1,1,3.000000e-01,1,1,0.601,4
4,14,2,34,1,1,6.000000e-01,1,1,0.429,5
4,14,2,35,1,0,6.000000e-01,1,0,0.663,1
4,14,2,36,1,1,3.000000e-01,1,1,0.976,4
4,14,2,37,1,0,0,0,1,1.068,3
4,14,2,38,1,0,0,1,0,1.652,3
4,14,2,39,1,1,-6.000000e-01,0,0,0.453,1
4,14,2,40,1,1,0,1,1,1.094,3
4,15,2,1,1,1,6.000000e-01,0,0,1.332,5
4,15,2,2,1,0,-3.000000e-01,0,1,0.834,4
4,15,2,3,1,1,-3.000000e-01,0,0,0.915,2
4,15,2,4,1,0,6.000000e-01,1,0,0.321,1
4,15,2,5,1,1,-3.000000e-01,0,0,0.994,2
4,15,2,6,1,1,-6.000000e-01,0,0,0.460,1
4,15,2,7,1,0,-6.000000e-01,1,0,1.205,5
4,15,2,8,1,1,0,0,0,0.848,3
4,15,2,9,1,1,0,0,0,0.816,3
4,15,2,10,1,0,0,1,0,0.787,3
4,15,2,11,1,1,6.000000e-01,1,1,0.415,5
4,15,2,12,1,1,0,0,0,0.682,3
4,15,2,13,1,1,0,0,0,0.729,3
4,15,2,14,1,1,3.000000e-01,0,0,0.648,4
4,15,2,15,1,1,3.000000e-01,0,0,1.089,4
4,15,2,16,1,0,0,1,0,0.680,3
4,15,2,17,1,0,6.000000e-01,1,0,0.376,1
4,15,2,18,1,0,-6.000000e-01,0,1,0.469,5
4,15,2,19,1,1,-6.000000e-01,0,0,0.582,1
4,15,2,20,1,0,3.000000e-01,1,0,0.737,2
4,15,2,21,1,0,-3.000000e-01,0,1,0.407,4
4,15,2,22,1,0,-3.000000e-01,1,0,1.707,4
4,15,2,23,1,0,0,0,1,0.577,3
4,15,2,24,1,0,0,0,1,0.469,3
4,15,2,25,1,1,6.000000e-01,1,1,0.366,5
4,15,2,26,1,1,3.000000e-01,1,1,0.763,4
4,15,2,27,1,0,-6.000000e-01,0,1,0.296,5
4,15,2,28,1,1,-3.000000e-01,0,0,0.384,2
4,15,2,29,1,1,3.000000e-01,1,1,0.547,4
4,15,2,30,1,1,6.000000e-01,1,1,0.425,5
4,15,2,31,1,0,3.000000e-01,1,0,0.500,2
4,15,2,32,1,0,6.000000e-01,1,0,0.483,1
4,15,2,33,1,1,-6.000000e-01,0,0,0.402,1
4,15,2,34,1,1,-6.000000e-01,0,0,0.462,1
4,15,2,35,1,0,6.000000e-01,1,0,0.287,1
4,15,2,36,1,1,-3.000000e-01,1,1,0.584,2
4,15,2,37,1,0,3.000000e-01,0,1,0.635,2
4,15,2,38,1,0,-3.000000e-01,0,1,0.429,4
4,15,2,39,1,0,-6.000000e-01,0,1,0.447,5
4,15,2,40,1,0,3.000000e-01,1,0,0.457,2
4,16,2,1,1,0,3.000000e-01,1,0,1.054,2
4,16,2,2,1,0,-6.000000e-01,0,1,0.399,5
4,16,2,3,1,0,-3.000000e-01,0,1,0.570,4
4,16,2,4,1,1,3.000000e-01,1,1,0.358,4
4,16,2,5,1,1,3.000000e-01,1,1,0.669,4
4,16,2,6,1,1,0,0,0,0.621,3
4,16,2,7,1,1,0,0,0,0.647,3
4,16,2,8,1,0,0,1,0,0.585,3
4,16,2,9,1,0,-6.000000e-01,0,1,0.340,5
4,16,2,10,1,0,6.000000e-01,1,0,0.442,1
4,16,2,11,1,0,0,1,0,1.227,3
4,16,2,12,1,0,6.000000e-01,1,0,0.438,1
4,16,2,13,1,1,6.000000e-01,1,1,0.368,5
4,16,2,14,1,1,-3.000000e-01,0,0,0.333,2
4,16,2,15,1,0,0,1,0,0.579,3
4,16,2,16,1,0,-3.000000e-01,0,1,0.351,4
4,16,2,17,1,1,3.000000e-01,0,0,0.000,4
4,16,2,18,1,1,6.000000e-01,1,1,0.376,5
4,16,2,19,1,1,-3.000000e-01,1,1,0.877,2
4,16,2,20,1,0,-6.000000e-01,0,1,0.365,5
4,16,2,21,1,0,-3.000000e-01,1,0,0.887,4
4,16,2,22,1,1,-3.000000e-01,0,0,0.391,2
4,16,2,23,1,1,0,0,0,0.955,3
4,16,2,24,1,1,-6.000000e-01,0,0,0.361,1
4,16,2,25,1,0,0,1,0,0.581,3
4,16,2,26,1,0,3.000000e-01,1,0,0.558,2
4,16,2,27,1,1,-3.000000e-01,0,0,0.451,2
4,16,2,28,1,1,-6.000000e-01,0,0,0.475,1
4,16,2,29,1,0,-3.000000e-01,1,0,0.861,4
4,16,2,30,1,0,3.000000e-01,1,0,0.477,2
4,16,2,31,1,1,6.000000e-01,1,1,0.445,5
4,16,2,32,1,0,-6.000000e-01,0,1,0.334,5
4,16,2,33,1,0,6.000000e-01,1,0,0.525,1
4,16,2,34,1,1,6.000000e-01,1,1,0.323,5
4,16,2,35,1,1,3.000000e-01,1,1,0.482,4
4,16,2,36,1,1,0,0,0,0.697,3
4,16,2,37,1,0,3.000000e-01,1,0,0.753,2
4,16,2,38,1,1,-6.000000e-01,0,0,0.302,1
4,16,2,39,1,1,-6.000000e-01,0,0,0.365,1
4,16,2,40,1,0,6.000000e-01,1,0,0.409,1
4,17,2,1,1,1,3.000000e-01,0,0,0.732,4
4,17,2,2,1,1,6.000000e-01,1,1,0.409,5
4,17,2,3,1,0,-6.000000e-01,0,1,0.405,5
4,17,2,4,1,0,6.000000e-01,1,0,0.449,1
4,17,2,5,1,0,-3.000000e-01,0,1,0.346,4
4,17,2,6,1,1,3.000000e-01,1,1,0.680,4
4,17,2,7,1,1,-3.000000e-01,0,0,0.385,2
4,17,2,8,1,1,6.000000e-01,1,1,0.485,5
4,17,2,9,1,0,6.000000e-01,1,0,0.404,1
4,17,2,10,1,0,3.000000e-01,0,1,0.544,2
4,17,2,11,1,0,-3.000000e-01,0,1,0.429,4
4,17,2,12,1,0,-6.000000e-01,0,1,0.368,5
4,17,2,13,1,0,-3.000000e-01,0,1,0.413,4
4,17,2,14,1,1,3.000000e-01,1,1,0.368,4
4,17,2,15,1,0,3.000000e-01,1,0,0.741,2
4,17,2,16,1,1,-3.000000e-01,0,0,0.442,2
4,17,2,17,1,0,6.000000e-01,1,0,0.412,1
4,17,2,18,1,1,0,0,0,0.616,3
4,17,2,19,1,0,0,0,1,1.539,3
4,17,2,20,1,0,-6.000000e-01,0,1,0.383,5
4,17,2,21,1,1,6.000000e-01,1,1,0.428,5
4,17,2,22,1,1,-6.000000e-01,0,0,0.325,1
4,17,2,23,1,0,6.000000e-01,1,0,0.365,1
4,17,2,24,1,1,-6.000000e-01,0,0,0.362,1
