Subnum,nowblock,nowblocktype,nowtrial,ind_up_color,test_color,testspeed,keypress,opposite_to_ind_response,RT
1,14,2,9,1,1,-1.00E-01,1,1,1.59
1,14,2,10,1,0,-1.00E-01,0,1,0.217
1,14,2,11,1,0,-1.00E-01,1,0,0.467
1,14,2,12,1,0,0,0,1,0.164
1,14,2,13,1,1,0,1,1,0.025
1,14,2,14,1,1,-5.00E-02,0,0,0.092
1,14,2,15,1,0,5.00E-02,1,0,0.076
1,14,2,16,1,0,1.00E-01,0,1,0.253
1,14,2,17,1,1,-5.00E-02,0,0,0.462
1,14,2,18,1,1,0,1,1,0.392
1,14,2,19,1,0,5.00E-02,0,1,0.731
1,14,2,20,1,1,1.00E-01,1,1,0.13
1,14,2,21,1,0,5.00E-02,0,1,0.088
1,14,2,22,1,0,-5.00E-02,0,1,0.488
1,14,2,23,1,1,5.00E-02,1,1,0.129
1,14,2,24,1,1,1.00E-01,1,1,0.079
1,14,2,25,1,1,-5.00E-02,0,0,0.056
1,14,2,26,1,0,-1.00E-01,1,0,0.058
1,14,2,27,1,1,-1.00E-01,1,1,0.139
1,14,2,28,1,1,-1.00E-01,1,1,0.274
1,14,2,29,1,0,-5.00E-02,1,0,0.099
1,14,2,30,1,0,1.00E-01,1,0,0.21
1,14,2,31,1,0,-5.00E-02,0,1,0.349
1,14,2,32,1,1,1.00E-01,1,1,0.115
1,14,2,33,1,1,5.00E-02,1,1,0.194
1,14,2,34,1,1,1.00E-01,0,0,0
1,14,2,35,1,0,1.00E-01,1,0,0.185
1,14,2,36,1,1,5.00E-02,1,1,0.172
1,14,2,37,1,0,0,1,0,0.609
1,14,2,38,1,0,0,1,0,0.149
1,14,2,39,1,1,-1.00E-01,0,0,0.092
1,14,2,40,1,1,0,1,1,0.026
1,15,2,1,1,1,1.00E-01,0,0,0.514
1,15,2,2,1,0,-5.00E-02,1,0,0.048
1,15,2,3,1,1,-5.00E-02,0,0,0.33
1,15,2,4,1,0,1.00E-01,1,0,0
1,15,2,5,1,1,-5.00E-02,0,0,0
1,15,2,6,1,1,-1.00E-01,1,1,0
1,15,2,7,1,0,-1.00E-01,1,0,0
1,15,2,8,1,1,0,0,0,0.212
1,15,2,9,1,1,0,1,1,0.104
1,15,2,10,1,0,0,1,0,0.079
1,15,2,11,1,1,1.00E-01,0,0,0.688
1,15,2,12,1,1,0,1,1,0
1,15,2,13,1,1,0,1,1,0.082
1,15,2,14,1,1,5.00E-02,0,0,0.051
1,15,2,15,1,1,5.00E-02,0,0,0.213
1,15,2,16,1,0,0,0,1,0.048
1,15,2,17,1,0,1.00E-01,0,1,0.538
1,15,2,18,1,0,-1.00E-01,0,1,1.36
1,15,2,19,1,1,-1.00E-01,1,1,0.067
1,15,2,20,1,0,5.00E-02,1,0,0.085
1,15,2,21,1,0,-5.00E-02,0,1,0.397
1,15,2,22,1,0,-5.00E-02,1,0,0.089
1,15,2,23,1,0,0,1,0,0.257
1,15,2,24,1,0,0,0,1,0.482
1,15,2,25,1,1,1.00E-01,1,1,0
1,15,2,26,1,1,5.00E-02,1,1,0.358
1,15,2,27,1,0,-1.00E-01,0,1,0.083
1,15,2,28,1,1,-5.00E-02,1,1,0
1,15,2,29,1,1,5.00E-02,0,0,0.821
1,15,2,30,1,1,1.00E-01,1,1,0
1,15,2,31,1,0,5.00E-02,1,0,0.17
1,15,2,32,1,0,1.00E-01,1,0,0.16
1,15,2,33,1,1,-1.00E-01,0,0,0.806
1,15,2,34,1,1,-1.00E-01,1,1,0.121
1,15,2,35,1,0,1.00E-01,0,1,0.591
1,15,2,36,1,1,-5.00E-02,1,1,0.298
1,15,2,37,1,0,5.00E-02,1,0,0.843
1,15,2,38,1,0,-5.00E-02,1,0,0.413
1,15,2,39,1,0,-1.00E-01,0,1,0.576
1,15,2,40,1,0,5.00E-02,1,0,0
1,16,2,1,1,0,5.00E-02,0,1,0.449
1,16,2,2,1,0,-1.00E-01,1,0,0.139
1,16,2,3,1,0,-5.00E-02,1,0,0.073
1,16,2,4,1,1,5.00E-02,0,0,0.322
1,16,2,5,1,1,5.00E-02,0,0,0.529
1,16,2,6,1,1,0,1,1,1.351
1,16,2,7,1,1,0,0,0,0.148
1,16,2,8,1,0,0,1,0,0.217
1,16,2,9,1,0,-1.00E-01,1,0,0.348
1,16,2,10,1,0,1.00E-01,1,0,0.25
1,16,2,11,1,0,0,1,0,0.339
1,16,2,12,1,0,1.00E-01,1,0,0.145
1,16,2,13,1,1,1.00E-01,1,1,0.12
1,16,2,14,1,1,-5.00E-02,1,1,0.502
1,16,2,15,1,0,0,0,1,0.446
1,16,2,16,1,0,-5.00E-02,1,0,0.135
1,16,2,17,1,1,5.00E-02,1,1,0.07
1,16,2,18,1,1,1.00E-01,1,1,0.231
1,16,2,19,1,1,-5.00E-02,0,0,0.225
1,16,2,20,1,0,-1.00E-01,1,0,0.195
1,16,2,21,1,0,-5.00E-02,0,1,0.68
1,16,2,22,1,1,-5.00E-02,1,1,0.096
1,16,2,23,1,1,0,0,0,0.049
1,16,2,24,1,1,-1.00E-01,0,0,0.65
1,16,2,25,1,0,0,1,0,0
1,16,2,26,1,0,5.00E-02,0,1,1.006
1,16,2,27,1,1,-5.00E-02,1,1,0.049
1,16,2,28,1,1,-1.00E-01,1,1,0.138
1,16,2,29,1,0,-5.00E-02,0,1,0
1,16,2,30,1,0,5.00E-02,1,0,0
1,16,2,31,1,1,1.00E-01,1,1,0
1,16,2,32,1,0,-1.00E-01,0,1,0.001
1,16,2,33,1,0,1.00E-01,1,0,0.252
1,16,2,34,1,1,1.00E-01,0,0,0.59
1,16,2,35,1,1,5.00E-02,0,0,0.186
1,16,2,36,1,1,0,1,1,0.422
1,16,2,37,1,0,5.00E-02,0,1,0
1,16,2,38,1,1,-1.00E-01,1,1,0.004
1,16,2,39,1,1,-1.00E-01,0,0,0.078
1,16,2,40,1,0,1.00E-01,1,0,0
1,17,2,1,1,1,5.00E-02,0,0,1.16
1,17,2,2,1,1,1.00E-01,0,0,0.476
1,17,2,3,1,0,-1.00E-01,1,0,0
1,17,2,4,1,0,1.00E-01,1,0,0
1,17,2,5,1,0,-5.00E-02,1,0,0
1,17,2,6,1,1,5.00E-02,0,0,0.286
1,17,2,7,1,1,-5.00E-02,1,1,0
1,17,2,8,1,1,1.00E-01,0,0,0.537
1,17,2,9,1,0,1.00E-01,1,0,0.063
1,17,2,10,1,0,5.00E-02,1,0,0
1,17,2,11,1,0,-5.00E-02,1,0,0
1,17,2,12,1,0,-1.00E-01,0,1,0.454
1,17,2,13,1,0,-5.00E-02,1,0,0
1,17,2,14,1,1,5.00E-02,1,1,0.075
1,17,2,15,1,0,5.00E-02,0,1,0
1,17,2,16,1,1,-5.00E-02,1,1,0
1,17,2,17,1,0,1.00E-01,0,1,0.122
1,17,2,18,1,1,0,1,1,0
1,17,2,19,1,0,0,1,0,0.019
1,17,2,20,1,0,-1.00E-01,1,0,0.006
1,17,2,21,1,1,1.00E-01,1,1,0
1,17,2,22,1,1,-1.00E-01,1,1,0.7
1,17,2,23,1,0,1.00E-01,0,1,0
1,17,2,24,1,1,-1.00E-01,1,1,0
1,17,2,25,1,1,-5.00E-02,1,1,0.593
1,17,2,26,1,0,-5.00E-02,0,1,0.149
1,17,2,27,1,0,5.00E-02,1,0,1.675
1,17,2,28,1,0,0,1,0,0
1,17,2,29,1,1,-5.00E-02,1,1,0.389
1,17,2,30,1,1,-1.00E-01,0,0,0.282
1,17,2,31,1,1,-1.00E-01,1,1,0.738
1,17,2,32,1,1,0,0,0,0.015
1,17,2,33,1,0,-1.00E-01,1,0,0.202
1,17,2,34,1,1,0,0,0,0.11
1,17,2,35,1,0,0,1,0,0.053
1,17,2,36,1,1,5.00E-02,1,1,0.295
1,17,2,37,1,0,0,0,1,0.054
1,17,2,38,1,1,0,0,0,0.616
1,17,2,39,1,0,5.00E-02,1,0,0.219
1,17,2,40,1,1,1.00E-01,0,0,0.094
1,18,2,1,1,1,0,1,1,0.076
1,18,2,2,1,0,-5.00E-02,0,1,0.14
1,18,2,3,1,1,1.00E-01,0,0,6.047
1,18,2,4,1,0,0,1,0,0.332
1,18,2,5,1,1,-5.00E-02,0,0,0.337
1,18,2,6,1,0,0,1,0,0.16
1,18,2,7,1,0,5.00E-02,1,0,0.214
1,18,2,8,1,0,1.00E-01,1,0,0.425
1,18,2,9,1,0,-1.00E-01,1,0,0.443
1,18,2,10,1,0,5.00E-02,1,0,0.373
1,18,2,11,1,1,-1.00E-01,0,0,0.538
1,18,2,12,1,0,0,1,0,0.191
1,18,2,13,1,0,-5.00E-02,0,1,0.307
1,18,2,14,1,1,1.00E-01,1,1,0.459
1,18,2,15,1,1,1.00E-01,0,0,0.14
1,18,2,16,1,0,0,1,0,0.074
1,18,2,17,1,1,5.00E-02,0,0,0.484
1,18,2,18,1,1,0,1,1,0.412
1,18,2,19,1,0,1.00E-01,1,0,0.486
1,18,2,20,1,0,-1.00E-01,0,1,0.575
1,18,2,21,1,0,-5.00E-02,1,0,0.404
1,18,2,22,1,0,5.00E-02,1,0,0.349
1,18,2,23,1,1,5.00E-02,1,1,0.468
1,18,2,24,1,0,5.00E-02,0,1,0.604
1,18,2,25,1,1,-1.00E-01,1,1,0.208
1,18,2,26,1,1,-1.00E-01,1,1,0.116
1,18,2,27,1,1,-1.00E-01,0,0,0.097
1,18,2,28,1,1,5.00E-02,1,1,0.074
1,18,2,29,1,0,-1.00E-01,1,0,0.363
1,18,2,30,1,1,1.00E-01,0,0,0.167
1,18,2,31,1,0,1.00E-01,1,0,0.821
1,18,2,32,1,0,1.00E-01,0,1,2.624
1,18,2,33,1,0,-1.00E-01,1,0,1.239
1,18,2,34,1,1,-5.00E-02,0,0,2.426
1,18,2,35,1,1,-5.00E-02,1,1,1.883
1,18,2,36,1,1,0,0,0,4.297
1,18,2,37,1,1,-5.00E-02,1,1,0.623
1,18,2,38,1,1,5.00E-02,0,0,0.193
1,18,2,39,1,0,-5.00E-02,1,0,0.173
1,18,2,40,1,1,0,0,0,0.586
1,19,1,1,0,0,5.00E-02,1,1,0.246
1,19,1,2,0,1,-5.00E-02,0,1,0.32
1,19,1,3,0,0,-1.00E-01,1,1,0.063
1,19,1,4,0,0,0,1,1,0.08
1,19,1,5,0,1,0,0,1,0.072
1,19,1,6,0,0,-5.00E-02,1,1,0.057
1,19,1,7,0,1,-1.00E-01,1,0,0.233
1,19,1,8,0,1,0,0,1,0.029
1,19,1,9,0,0,5.00E-02,0,0,0.072
1,19,1,10,0,0,-1.00E-01,1,1,0
1,19,1,11,0,1,-1.00E-01,1,0,0
1,19,1,12,0,0,0,0,0,0.646
1,19,1,13,0,0,-5.00E-02,1,1,0
1,19,1,14,0,1,-5.00E-02,1,0,0.027
1,19,1,15,0,1,0,0,1,0
1,19,1,16,0,1,1.00E-01,1,0,0
1,19,1,17,0,0,5.00E-02,0,0,0.028
1,19,1,18,0,1,1.00E-01,1,0,0
1,19,1,19,0,1,5.00E-02,1,0,0
1,19,1,20,0,1,5.00E-02,0,1,0
1,19,1,21,0,0,0,1,1,0.049
1,19,1,22,0,1,-5.00E-02,0,1,0
1,19,1,23,0,0,1.00E-01,1,1,0
1,19,1,24,0,0,0,1,1,0.048
1,19,1,25,0,1,1.00E-01,0,1,0.058
1,19,1,26,0,1,5.00E-02,1,0,0
1,19,1,27,0,1,-1.00E-01,1,0,0.422
1,19,1,28,0,0,-1.00E-01,0,0,0.553
1,19,1,29,0,0,-1.00E-01,1,1,0
1,19,1,30,0,0,-5.00E-02,1,1,0
1,19,1,31,0,0,-5.00E-02,1,1,0
1,19,1,32,0,1,-1.00E-01,0,1,0.135
1,19,1,33,0,1,5.00E-02,1,0,0.102
1,19,1,34,0,0,1.00E-01,0,0,0.189
1,19,1,35,0,1,-5.00E-02,1,0,0.002
1,19,1,36,0,0,5.00E-02,0,0,0
1,19,1,37,0,0,1.00E-01,1,1,0
1,19,1,38,0,0,1.00E-01,0,0,0.154
1,19,1,39,0,1,0,1,0,0.44
1,19,1,40,0,1,1.00E-01,0,1,0
1,20,2,1,1,1,-5.00E-02,1,1,0.049
1,20,2,2,1,0,-5.00E-02,0,1,1.306
1,20,2,3,1,0,1.00E-01,0,1,0.137
1,20,2,4,1,0,-5.00E-02,1,0,0.006
1,20,2,5,1,0,1.00E-01,1,0,0
1,20,2,6,1,1,0,0,0,0.005
1,20,2,7,1,0,-1.00E-01,1,0,0.08
1,20,2,8,1,0,5.00E-02,0,1,0.072
1,20,2,9,1,0,0,1,0,0
1,20,2,10,1,0,5.00E-02,1,0,0.188
1,20,2,11,1,1,-1.00E-01,1,1,0.049
1,20,2,12,1,1,-1.00E-01,1,1,0.362
1,20,2,13,1,0,-1.00E-01,1,0,0.223
1,20,2,14,1,0,1.00E-01,1,0,0.394
1,20,2,15,1,1,1.00E-01,0,0,0.662
1,20,2,16,1,0,1.00E-01,1,0,0.032
1,20,2,17,1,1,5.00E-02,1,1,0.201
1,20,2,18,1,1,1.00E-01,0,0,0.077
1,20,2,19,1,0,-5.00E-02,1,0,0.101
1,20,2,20,1,1,0,1,1,0.054
1,20,2,21,1,1,-5.00E-02,0,0,0.175
1,20,2,22,1,1,-5.00E-02,1,1,0.636
1,20,2,23,1,0,0,0,1,0.069
1,20,2,24,1,1,1.00E-01,1,1,0.175
1,20,2,25,1,0,-1.00E-01,0,1,0.051
1,20,2,26,1,0,0,1,0,0
1,20,2,27,1,1,0,1,1,0.032
1,20,2,28,1,1,0,0,0,0.035
1,20,2,29,1,1,-1.00E-01,1,1,0
1,20,2,30,1,1,5.00E-02,0,0,0.12
1,20,2,31,1,0,0,1,0,0.559
1,20,2,32,1,1,-1.00E-01,1,1,0.204
1,20,2,33,1,0,-1.00E-01,1,0,0.119
1,20,2,34,1,1,5.00E-02,0,0,0.206
1,20,2,35,1,1,1.00E-01,1,1,0.041
1,20,2,36,1,1,5.00E-02,0,0,0.124
1,20,2,37,1,0,5.00E-02,1,0,0.003
1,20,2,38,1,0,5.00E-02,0,1,0.19
1,20,2,39,1,0,-5.00E-02,1,0,0.203
1,20,2,40,1,1,-5.00E-02,1,1,0.15
2,1,1,1,0,0,-1.00E-01,1,1,5.446
2,1,1,2,0,0,-1.00E-01,0,0,21.832
2,1,1,3,0,0,-5.00E-02,1,1,1.394
2,1,1,4,0,1,1.00E-01,1,0,1.381
2,1,1,5,0,0,1.00E-01,1,1,1.624
2,1,1,6,0,1,-5.00E-02,1,0,1.618
2,1,1,7,0,1,0,1,0,1.644
2,1,1,8,0,0,1.00E-01,0,0,1.404
2,1,1,9,0,1,5.00E-02,1,0,1.367
2,1,1,10,0,1,5.00E-02,1,0,1.3
2,1,1,11,0,0,5.00E-02,1,1,1.93
2,1,1,12,0,1,1.00E-01,1,0,1.494
2,1,1,13,0,0,0,0,0,0.853
2,1,1,14,0,1,-5.00E-02,1,0,0.437
2,1,1,15,0,0,0,0,0,0.817
2,1,1,16,0,0,-5.00E-02,1,1,0.763
2,1,1,17,0,1,-1.00E-01,1,0,0.648
2,1,1,18,0,1,5.00E-02,1,0,0.617
2,1,1,19,0,1,0,1,0,0.532
2,1,1,20,0,0,1.00E-01,0,0,1.17
2,1,1,21,0,0,0,0,0,1.382
2,1,1,22,0,0,-5.00E-02,0,0,1.569
2,1,1,23,0,1,-1.00E-01,1,0,0.596
2,1,1,24,0,1,0,1,0,1.351
2,1,1,25,0,0,1.00E-01,0,0,1.756
2,1,1,26,0,0,5.00E-02,1,1,1.257
2,1,1,27,0,1,1.00E-01,1,0,0.817
2,1,1,28,0,1,-5.00E-02,1,0,1.619
2,1,1,29,0,1,1.00E-01,0,1,1.469
2,1,1,30,0,1,-1.00E-01,1,0,0.965
2,1,1,31,0,0,5.00E-02,1,1,0.929
2,1,1,32,0,0,5.00E-02,1,1,1.144
2,1,1,33,0,0,-1.00E-01,0,0,1.261
2,1,1,34,0,1,5.00E-02,0,1,2.141
2,1,1,35,0,0,0,1,1,1.602
2,1,1,36,0,1,-1.00E-01,0,1,1.348
2,1,1,37,0,0,-5.00E-02,1,1,0.609
2,1,1,38,0,1,-5.00E-02,1,0,0.892
2,1,1,39,0,1,0,1,0,1.148
2,1,1,40,0,0,-1.00E-01,0,0,1.712
2,2,2,1,1,0,-5.00E-02,1,0,1.834
2,2,2,2,1,1,5.00E-02,1,1,1.363
2,2,2,3,1,0,0,1,0,1.239
2,2,2,4,1,1,1.00E-01,1,1,3.92
2,2,2,5,1,1,1.00E-01,1,1,1.004
2,2,2,6,1,0,5.00E-02,1,0,1.079
2,2,2,7,1,0,0,1,0,1.039
2,2,2,8,1,1,1.00E-01,1,1,1.145
2,2,2,9,1,1,0,0,0,0.822
2,2,2,10,1,0,-1.00E-01,1,0,1.223
2,2,2,11,1,0,0,1,0,1.162
2,2,2,12,1,1,0,0,0,0.927
2,2,2,13,1,0,-1.00E-01,1,0,1.188
2,2,2,14,1,1,5.00E-02,1,1,2.96
2,2,2,15,1,0,1.00E-01,1,0,0.659
2,2,2,16,1,0,-5.00E-02,1,0,1.06
2,2,2,17,1,1,5.00E-02,0,0,0.852
2,2,2,18,1,1,-5.00E-02,1,1,0.606
2,2,2,19,1,0,5.00E-02,1,0,0.321
2,2,2,20,1,1,0,1,1,0.88
2,2,2,21,1,1,-5.00E-02,1,1,0.713
2,2,2,22,1,0,1.00E-01,1,0,0.528
2,2,2,23,1,1,-1.00E-01,1,1,0.694
2,2,2,24,1,0,-1.00E-01,1,0,0.75
2,2,2,25,1,0,-1.00E-01,1,0,0.595
2,2,2,26,1,1,-1.00E-01,0,0,1.743
2,2,2,27,1,1,-1.00E-01,1,1,0.963
2,2,2,28,1,0,5.00E-02,1,0,0.528
2,2,2,29,1,0,5.00E-02,1,0,0.503
2,2,2,30,1,1,-1.00E-01,1,1,0.597
2,2,2,31,1,0,1.00E-01,1,0,0.657
2,2,2,32,1,1,0,1,1,5.602
2,2,2,33,1,0,0,1,0,0.425
2,2,2,34,1,0,-5.00E-02,1,0,0.708
2,2,2,35,1,1,1.00E-01,1,1,0.723
2,2,2,36,1,0,1.00E-01,1,0,0.577
2,2,2,37,1,1,-5.00E-02,0,0,1.19
2,2,2,38,1,1,-5.00E-02,1,1,0.881
2,2,2,39,1,0,-5.00E-02,1,0,1.025
2,2,2,40,1,1,5.00E-02,1,1,0.923
2,3,2,1,1,1,-1.00E-01,1,1,1.767
2,3,2,2,1,1,-1.00E-01,0,0,1.346
2,3,2,3,1,0,-5.00E-02,1,0,0.799
2,3,2,4,1,1,5.00E-02,1,1,0.746
2,3,2,5,1,0,5.00E-02,1,0,1.224
2,3,2,6,1,0,-1.00E-01,1,0,0.906
2,3,2,7,1,0,0,1,0,0.569
2,3,2,8,1,0,0,1,0,0.597
2,3,2,9,1,1,0,0,0,0.848
2,3,2,10,1,1,-5.00E-02,0,0,0.432
2,3,2,11,1,1,-5.00E-02,0,0,0.651
2,3,2,12,1,1,5.00E-02,0,0,3.14
2,3,2,13,1,0,-1.00E-01,1,0,0.895
2,3,2,14,1,1,5.00E-02,0,0,0.776
2,3,2,15,1,0,0,1,0,0.396
2,3,2,16,1,0,5.00E-02,1,0,0.528
2,3,2,17,1,0,-1.00E-01,1,0,0.447
2,3,2,18,1,1,1.00E-01,1,1,0.304
2,3,2,19,1,0,-1.00E-01,1,0,0.384
2,3,2,20,1,1,1.00E-01,0,0,1.252
2,3,2,21,1,0,-5.00E-02,1,0,0.397
2,3,2,22,1,0,-5.00E-02,0,1,0.768
2,3,2,23,1,0,-5.00E-02,1,0,0.34
2,3,2,24,1,0,1.00E-01,0,1,1.419
2,3,2,25,1,1,-5.00E-02,1,1,0.549
2,3,2,26,1,1,-5.00E-02,1,1,0.858
2,3,2,27,1,1,0,0,0,1.251
2,3,2,28,1,1,5.00E-02,1,1,0.587
2,3,2,29,1,0,1.00E-01,0,1,2.023
2,3,2,30,1,1,-1.00E-01,1,1,0.545
2,3,2,31,1,1,-1.00E-01,1,1,0.87
2,3,2,32,1,0,5.00E-02,1,0,0.535
2,3,2,33,1,0,5.00E-02,1,0,0.501
2,3,2,34,1,1,0,1,1,2.556
2,3,2,35,1,1,1.00E-01,1,1,3.992
2,3,2,36,1,1,0,1,1,1.24
2,3,2,37,1,1,1.00E-01,0,0,1.169
2,3,2,38,1,0,0,1,0,0.478
2,3,2,39,1,0,1.00E-01,1,0,0.813
2,3,2,40,1,0,1.00E-01,1,0,0.593
2,4,2,1,1,0,0,1,0,0.788
2,4,2,2,1,0,-5.00E-02,1,0,1.144
2,4,2,3,1,0,5.00E-02,0,1,1.245
2,4,2,4,1,1,5.00E-02,1,1,0.543
2,4,2,5,1,1,5.00E-02,1,1,0.74
2,4,2,6,1,1,0,1,1,0.513
2,4,2,7,1,0,-1.00E-01,1,0,0.553
2,4,2,8,1,1,5.00E-02,0,0,1.39
2,4,2,9,1,1,0,1,1,1.714
2,4,2,10,1,1,-5.00E-02,1,1,0.791
2,4,2,11,1,0,1.00E-01,1,0,0.531
2,4,2,12,1,0,-1.00E-01,0,1,0.905
2,4,2,13,1,0,-5.00E-02,1,0,0.543
2,4,2,14,1,1,0,1,1,0.596
2,4,2,15,1,1,-1.00E-01,0,0,0.712
2,4,2,16,1,1,-5.00E-02,1,1,9.36
2,4,2,17,1,0,-1.00E-01,1,0,0.59
2,4,2,18,1,1,1.00E-01,1,1,3.376
2,4,2,19,1,1,1.00E-01,1,1,0.652
2,4,2,20,1,1,1.00E-01,0,0,0.653
2,4,2,21,1,0,1.00E-01,1,0,0.566
2,4,2,22,1,0,5.00E-02,1,0,0.707
2,4,2,23,1,0,-1.00E-01,0,1,1.049
2,4,2,24,1,1,5.00E-02,1,1,0.706
2,4,2,25,1,1,-1.00E-01,1,1,0.762
2,4,2,26,1,0,-5.00E-02,1,0,1.935
2,4,2,27,1,1,-5.00E-02,1,1,0.956
2,4,2,28,1,1,0,1,1,1.073
2,4,2,29,1,0,-5.00E-02,1,0,0.617
2,4,2,30,1,0,0,0,1,1.355
2,4,2,31,1,0,1.00E-01,1,0,0.399
2,4,2,32,1,0,5.00E-02,1,0,0.803
2,4,2,33,1,1,-1.00E-01,1,1,1.718
2,4,2,34,1,0,0,0,1,2.53
2,4,2,35,1,1,-5.00E-02,1,1,2.185
2,4,2,36,1,0,5.00E-02,1,0,1.115
2,4,2,37,1,0,1.00E-01,0,1,1.33
2,4,2,38,1,0,0,0,1,3.143
2,4,2,39,1,1,-1.00E-01,1,1,0.547
2,4,2,40,1,1,1.00E-01,0,0,0.952
2,5,1,1,0,1,1.00E-01,0,1,1.617
2,5,1,2,0,1,5.00E-02,0,1,1.819
2,5,1,3,0,0,1.00E-01,1,1,0.564
2,5,1,4,0,1,-5.00E-02,1,0,0.553
2,5,1,5,0,0,5.00E-02,1,1,0.878
2,5,1,6,0,1,-5.00E-02,0,1,0.495
2,5,1,7,0,1,5.00E-02,1,0,0.534
2,5,1,8,0,0,0,1,1,0.621
2,5,1,9,0,1,0,1,0,0.542
2,5,1,10,0,0,-1.00E-01,1,1,0.629
2,5,1,11,0,1,0,1,0,1.168
2,5,1,12,0,0,0,1,1,0.483
2,5,1,13,0,0,5.00E-02,1,1,0.595
2,5,1,14,0,1,1.00E-01,1,0,2.263
2,5,1,15,0,0,5.00E-02,0,0,0.719
2,5,1,16,0,1,1.00E-01,1,0,0.582
2,5,1,17,0,1,-1.00E-01,1,0,0.561
2,5,1,18,0,0,-1.00E-01,0,0,0.55
2,5,1,19,0,0,-1.00E-01,1,1,0.57
2,5,1,20,0,0,1.00E-01,1,1,0.519
2,5,1,21,0,0,-5.00E-02,0,0,0.608
2,5,1,22,0,1,-1.00E-01,1,0,0.546
2,5,1,23,0,0,-5.00E-02,1,1,0.768
2,5,1,24,0,0,-1.00E-01,0,0,1.092
2,5,1,25,0,1,-5.00E-02,1,0,0.484
2,5,1,26,0,0,5.00E-02,1,1,1.41
2,5,1,27,0,0,-5.00E-02,1,1,0.622
2,5,1,28,0,0,0,1,1,0.937
2,5,1,29,0,1,0,0,1,0.454
2,5,1,30,0,0,1.00E-01,0,0,1.488
2,5,1,31,0,1,1.00E-01,1,0,0.462
2,5,1,32,0,0,-5.00E-02,0,0,1.072
2,5,1,33,0,1,5.00E-02,0,1,0.887
2,5,1,34,0,1,0,1,0,0.535
2,5,1,35,0,0,1.00E-01,1,1,1.789
2,5,1,36,0,1,5.00E-02,0,1,1.048
2,5,1,37,0,1,-5.00E-02,1,0,1.513
2,5,1,38,0,1,-1.00E-01,1,0,0.799
2,5,1,39,0,1,-1.00E-01,1,0,0.714
2,5,1,40,0,0,0,0,0,0.841
2,6,1,1,0,0,1.00E-01,1,1,0.688
2,6,1,2,0,0,-1.00E-01,0,0,0.605
2,6,1,3,0,1,5.00E-02,0,1,0.747
2,6,1,4,0,1,-1.00E-01,1,0,0.52
2,6,1,5,0,1,-1.00E-01,1,0,0.494
2,6,1,6,0,0,5.00E-02,0,0,0.694
2,6,1,7,0,1,-5.00E-02,1,0,0.35
2,6,1,8,0,0,0,0,0,0.595
2,6,1,9,0,1,-5.00E-02,1,0,0.343
2,6,1,10,0,1,0,0,1,0.709
2,6,1,11,0,1,-5.00E-02,1,0,1.004
2,6,1,12,0,0,-5.00E-02,1,1,1.167
2,6,1,13,0,1,1.00E-01,0,1,0.507
2,6,1,14,0,1,1.00E-01,1,0,2.794
2,6,1,15,0,0,1.00E-01,0,0,0.573
2,6,1,16,0,0,5.00E-02,0,0,0.727
2,6,1,17,0,1,1.00E-01,1,0,0.508
2,6,1,18,0,0,1.00E-01,0,0,0.693
2,6,1,19,0,0,0,0,0,3.245
2,6,1,20,0,1,1.00E-01,1,0,0.819
2,6,1,21,0,1,5.00E-02,0,1,0.783
2,6,1,22,0,0,-5.00E-02,1,1,0.45
2,6,1,23,0,0,-1.00E-01,1,1,0.66
2,6,1,24,0,1,-5.00E-02,0,1,0.533
2,6,1,25,0,1,5.00E-02,0,1,1.491
2,6,1,26,0,1,0,0,1,0.753
2,6,1,27,0,1,0,0,1,0.679
2,6,1,28,0,0,1.00E-01,1,1,1.112
2,6,1,29,0,0,-1.00E-01,0,0,1.918
2,6,1,30,0,0,5.00E-02,1,1,0.779
2,6,1,31,0,1,-1.00E-01,0,1,0.712
2,6,1,32,0,0,-5.00E-02,0,0,0.727
2,6,1,33,0,1,-1.00E-01,0,1,0.764
2,6,1,34,0,0,-1.00E-01,0,0,1.53
2,6,1,35,0,0,0,0,0,0.894
2,6,1,36,0,1,5.00E-02,1,0,0.703
2,6,1,37,0,1,0,1,0,0.518
2,6,1,38,0,0,5.00E-02,0,0,1.892
2,6,1,39,0,0,0,0,0,2.483
2,6,1,40,0,0,-5.00E-02,0,0,2.498
2,7,1,1,0,1,-5.00E-02,1,0,0.826
2,7,1,2,0,1,5.00E-02,0,1,1.477
2,7,1,3,0,0,-1.00E-01,1,1,0.707
2,7,1,4,0,0,1.00E-01,0,0,0.859
2,7,1,5,0,1,5.00E-02,0,1,0.836
2,7,1,6,0,1,-5.00E-02,1,0,0.622
2,7,1,7,0,0,0,1,1,0.601
2,7,1,8,0,0,1.00E-01,1,1,0.604
2,7,1,9,0,0,0,0,0,0.631
2,7,1,10,0,1,5.00E-02,0,1,1.049
2,7,1,11,0,1,0,1,0,0.874
2,7,1,12,0,0,1.00E-01,0,0,0.898
2,7,1,13,0,0,5.00E-02,1,1,0.809
2,7,1,14,0,0,0,0,0,0.476
2,7,1,15,0,1,-1.00E-01,0,1,0.932
2,7,1,16,0,1,1.00E-01,1,0,0.81
2,7,1,17,0,1,1.00E-01,0,1,0.741
2,7,1,18,0,1,0,0,1,0.697
2,7,1,19,0,0,5.00E-02,0,0,0.673
2,7,1,20,0,1,-5.00E-02,0,1,1.13
