Subnum,nowblock,nowblocktype,nowtrial,ind_up_color,test_color,testspeed,leftorright,keypress,RT
4,17,1,39,0,1,6.000000e-01,1,1,0.360
4,17,1,40,0,1,-3.000000e-01,1,0,0.597
4,18,2,1,1,1,-3.000000e-01,1,0,0.516
4,18,2,2,1,0,-6.000000e-01,1,0,0.411
4,18,2,3,1,0,0,1,0,0.518
4,18,2,4,1,0,3.000000e-01,1,0,0.684
4,18,2,5,1,0,3.000000e-01,1,1,0.580
4,18,2,6,1,1,-6.000000e-01,0,0,0.448
4,18,2,7,1,1,0,1,0,0.450
4,18,2,8,1,0,0,0,0,0.451
4,18,2,9,1,1,6.000000e-01,0,1,0.516
4,18,2,10,1,0,-3.000000e-01,1,0,0.410
4,18,2,11,1,1,3.000000e-01,0,0,0.533
4,18,2,12,1,0,-6.000000e-01,1,0,0.428
4,18,2,13,1,1,3.000000e-01,0,1,0.502
4,18,2,14,1,0,-6.000000e-01,0,0,0.502
4,18,2,15,1,1,-3.000000e-01,0,0,0.549
4,18,2,16,1,0,-3.000000e-01,0,0,0.402
4,18,2,17,1,0,3.000000e-01,0,1,0.406
4,18,2,18,1,0,6.000000e-01,0,1,0.441
4,18,2,19,1,1,6.000000e-01,0,1,0.395
4,18,2,20,1,1,6.000000e-01,0,1,0.455
4,18,2,21,1,1,-6.000000e-01,0,0,0.327
4,18,2,22,1,0,-3.000000e-01,0,0,0.391
4,18,2,23,1,1,-6.000000e-01,1,0,0.411
4,18,2,24,1,0,6.000000e-01,1,1,0.430
4,18,2,25,1,0,-6.000000e-01,0,0,0.391
4,18,2,26,1,0,6.000000e-01,0,1,0.356
4,18,2,27,1,1,3.000000e-01,0,1,0.578
4,18,2,28,1,0,0,0,0,0.620
4,18,2,29,1,0,-3.000000e-01,0,0,0.433
4,18,2,30,1,0,3.000000e-01,0,1,0.481
4,18,2,31,1,1,3.000000e-01,0,0,0.451
4,18,2,32,1,1,-6.000000e-01,1,0,0.804
4,18,2,33,1,1,-3.000000e-01,1,0,0.493
4,18,2,34,1,1,0,1,1,0.599
4,18,2,35,1,1,0,1,0,0.418
4,18,2,36,1,1,-3.000000e-01,0,0,0.373
4,18,2,37,1,0,0,0,0,0.425
4,18,2,38,1,1,0,0,0,0.380
4,18,2,39,1,1,6.000000e-01,0,1,0.416
4,18,2,40,1,0,6.000000e-01,1,1,0.379
4,19,2,1,1,0,0,1,1,0.572
4,19,2,2,1,0,0,0,1,0.553
4,19,2,3,1,1,0,1,0,0.460
4,19,2,4,1,1,0,1,0,0.871
4,19,2,5,1,0,3.000000e-01,0,1,0.608
4,19,2,6,1,1,0,0,0,0.387
4,19,2,7,1,0,6.000000e-01,0,1,0.414
4,19,2,8,1,1,-3.000000e-01,0,0,0.514
4,19,2,9,1,0,6.000000e-01,1,1,0.376
4,19,2,10,1,1,6.000000e-01,1,1,0.445
4,19,2,11,1,1,-6.000000e-01,1,0,0.439
4,19,2,12,1,0,0,1,0,0.744
4,19,2,13,1,0,-6.000000e-01,1,0,0.397
4,19,2,14,1,0,-6.000000e-01,1,0,0.593
4,19,2,15,1,0,-3.000000e-01,1,0,0.718
4,19,2,16,1,1,3.000000e-01,1,0,0.627
4,19,2,17,1,1,-6.000000e-01,0,0,0.407
4,19,2,18,1,1,3.000000e-01,1,1,0.586
4,19,2,19,1,1,-3.000000e-01,1,0,0.582
4,19,2,20,1,0,3.000000e-01,0,0,0.746
4,19,2,21,1,1,-3.000000e-01,1,0,0.487
4,19,2,22,1,0,3.000000e-01,0,1,0.583
4,19,2,23,1,1,6.000000e-01,0,1,0.443
4,19,2,24,1,1,0,1,0,0.429
4,19,2,25,1,1,3.000000e-01,0,1,0.504
4,19,2,26,1,1,-6.000000e-01,1,0,0.399
4,19,2,27,1,0,-3.000000e-01,1,0,0.417
4,19,2,28,1,1,-3.000000e-01,0,0,0.437
4,19,2,29,1,1,3.000000e-01,1,1,0.550
4,19,2,30,1,0,3.000000e-01,1,1,0.412
4,19,2,31,1,0,6.000000e-01,0,1,0.440
4,19,2,32,1,0,-3.000000e-01,1,0,0.649
4,19,2,33,1,1,6.000000e-01,0,1,0.369
4,19,2,34,1,1,-6.000000e-01,1,0,0.391
4,19,2,35,1,0,6.000000e-01,1,0,1.139
4,19,2,36,1,0,-3.000000e-01,1,1,0.617
4,19,2,37,1,1,6.000000e-01,0,1,0.434
4,19,2,38,1,0,-6.000000e-01,1,0,0.501
4,19,2,39,1,0,0,1,0,0.476
4,19,2,40,1,0,-6.000000e-01,1,0,0.389
4,20,4,1,1,0,0,1,1,0.942
4,20,4,2,1,1,-6.000000e-01,1,0,0.372
4,20,4,3,1,1,-3.000000e-01,0,1,0.856
4,20,4,4,1,1,3.000000e-01,1,0,0.481
4,20,4,5,1,1,0,1,0,0.672
4,20,4,6,1,0,0,0,0,0.394
4,20,4,7,1,1,0,1,0,0.406
4,20,4,8,1,1,3.000000e-01,0,0,0.409
4,20,4,9,1,0,6.000000e-01,1,1,0.293
4,20,4,10,1,1,3.000000e-01,1,1,0.429
4,20,4,11,1,1,-6.000000e-01,1,0,0.375
4,20,4,12,1,0,6.000000e-01,1,1,0.364
4,20,4,13,1,1,3.000000e-01,1,0,0.409
4,20,4,14,1,0,3.000000e-01,0,0,0.556
4,20,4,15,1,1,6.000000e-01,0,1,0.418
4,20,4,16,1,0,-6.000000e-01,0,0,0.372
4,20,4,17,1,1,-3.000000e-01,0,0,0.375
4,20,4,18,1,0,-3.000000e-01,1,0,0.365
4,20,4,19,1,0,-3.000000e-01,1,0,0.419
4,20,4,20,1,1,6.000000e-01,0,1,0.420
4,20,4,21,1,0,6.000000e-01,0,1,0.415
4,20,4,22,1,0,3.000000e-01,1,1,0.450
4,20,4,23,1,1,6.000000e-01,1,1,0.395
4,20,4,24,1,0,3.000000e-01,1,1,0.422
4,20,4,25,1,1,0,0,0,0.857
4,20,4,26,1,0,3.000000e-01,0,1,0.699
4,20,4,27,1,1,-6.000000e-01,1,0,0.458
4,20,4,28,1,0,0,1,1,0.595
4,20,4,29,1,0,6.000000e-01,1,1,0.479
4,20,4,30,1,1,0,0,0,0.712
4,20,4,31,1,1,6.000000e-01,1,1,0.407
4,20,4,32,1,0,-3.000000e-01,0,0,0.594
4,20,4,33,1,1,-6.000000e-01,0,0,0.966
4,20,4,34,1,1,-3.000000e-01,0,0,0.362
4,20,4,35,1,0,-6.000000e-01,1,0,0.392
4,20,4,36,1,1,-3.000000e-01,0,0,0.403
4,20,4,37,1,0,-6.000000e-01,0,0,0.359
4,20,4,38,1,0,-6.000000e-01,0,0,0.332
4,20,4,39,1,0,0,0,0,0.498
4,20,4,40,1,0,-3.000000e-01,0,0,0.450
